,timestamp,acc_x_dashboard,acc_y_dashboard,acc_z_dashboard,acc_x_above_suspension,acc_y_above_suspension,acc_z_above_suspension,acc_x_below_suspension,acc_y_below_suspension,acc_z_below_suspension,gyro_x_dashboard,gyro_y_dashboard,gyro_z_dashboard,gyro_x_above_suspension,gyro_y_above_suspension,gyro_z_above_suspension,gyro_x_below_suspension,gyro_y_below_suspension,gyro_z_below_suspension,mag_x_dashboard,mag_y_dashboard,mag_z_dashboard,mag_x_above_suspension,mag_y_above_suspension,mag_z_above_suspension,temp_dashboard,temp_above_suspension,temp_below_suspension,timestamp_gps,latitude,longitude,speed
42138,1577397479.11,1.968968087247523,2.3294706225883663,10.304614747731277,1.884499484773961,3.0390302414312598,8.999249286484138,4.952668912264195,-8.245104961116139,8.022356613977943,-3.7441718869092986,-1.3528219083460369,-1.567003203601372,-0.7074867806783538,7.445916896913109,-0.51116943359375,-4.995206507240853,0.3572789634146341,-6.480147198932928,-10.887873684314654,6.755891807844934,-0.9299436240842488,2.0942365835222976,17.76073717948718,-11.561588899381867,29.98553329140084,36.742654326534286,42.03812861293318,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42139,1577397479.12,0.8867889368568977,0.9276655505668824,10.600298652760571,1.421221463533727,-3.955629908715225,11.10494964659156,2.6350817052329454,5.092992487614328,6.82405868306974,2.7865898318407014,8.305991568216463,-1.887437773913872,3.809114781821646,1.1135194359756098,-0.37384033203125,7.349153844321647,-0.3446253334603658,-17.634322003620426,-10.698519359370051,6.75589180784493,-2.4798496642246697,1.772046339903483,16.23838827838828,-11.76398451808608,30.009494713511245,36.910384281307095,42.2777428340372,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42140,1577397479.13,-1.3972794469321643,-3.4680886974799914,7.95949422160823,2.117934146639196,-1.7050803481683496,7.820104968857183,-1.5451943933998664,3.9485640940596416,9.12967488180021,-11.0378730587843,21.977866568216463,0.3708630073361281,-0.5243813119283537,5.3859803734756095,-2.44903564453125,1.7644370474466462,-4.403463224085366,-3.0774372379954267,-10.698519359370051,6.75589180784493,-2.4798496642246697,1.772046339903483,-3.0446978021978017,-16.216688129578753,30.009494713511245,36.67077006020308,42.325665678258005,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42141,1577397479.14,0.9777685999428352,-1.5527273693549917,8.344960688893387,0.4659350011313833,0.2126751816168054,11.677163843368904,-4.09023075814596,2.6030227610518293,12.99152215963224,-17.2939765744093,3.6673196932164633,-2.802965117663872,-4.308560999428353,3.7990663109756095,-1.53350830078125,-5.803922327553353,-17.983785489710368,10.045121355754572,-10.509165034425452,5.112566773504274,-1.7048966441544575,3.060807314378742,-2.3680982905982906,-16.216688129578753,29.86572618084883,36.71869290442388,42.18189714559559,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42142,1577397479.15,-1.399673648592321,0.7720424426567258,10.854084028737136,-1.595472628263148,2.1172626022711025,13.736177271103278,3.119907541414586,3.6289381724287817,16.506210196741613,-4.018830090034299,6.413901724466464,-1.063463164538872,-2.9352699838033534,0.3048036156631097,-1.70135498046875,-13.326505335365852,-32.433858731897864,19.01728932450457,-11.266582334203862,5.842933455433455,-1.7048966441544575,3.060807314378742,16.576688034188034,-16.216688129578753,30.009494713511245,36.694731482313486,42.13397430137479,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42143,1577397479.16,-0.4946654210532584,2.9244297351371946,11.804582087819169,-5.2490243616615855,4.505478758276962,13.029887781357184,0.2097554234946646,-17.462781352717705,15.790343900354896,2.9391777224657014,-5.945717416158536,0.7065563667111281,1.2151206411966462,-3.4946348608993905,0.72479248046875,-19.994596155678355,-60.95253548971037,-4.572798566120427,-10.887873684314654,6.208116796398045,-1.7048966441544575,1.772046339903483,12.85539072039072,-17.026270604395606,29.96157186929044,36.71869290442388,42.13397430137479,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42144,1577397479.17,1.5451943933998664,1.825491173125476,13.83965349895198,1.8306299474204455,2.558992808569931,11.224659729599372,2.6518411168540394,-3.73682323504192,21.72556981588224,3.915740222465701,-16.596352181783537,-1.704332305163872,0.8183921255716463,8.89550185785061,-0.77056884765625,-10.808805140053352,-70.53505502096037,-16.840864972370426,-10.887873684314654,6.208116796398045,-1.7048966441544575,2.0942365835222976,13.53199023199023,-52.647899496337,30.009494713511245,36.81453859286549,42.2777428340372,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42145,1577397479.18,0.5516007044350228,0.9372423572075071,11.884787843434404,1.459528690096227,-5.346661073266006,10.432178980087654,-5.217899740079554,6.1009513865401095,9.59415000387052,-4.354523449409299,0.9665140291539632,0.1572399604611281,-2.141812952553354,-2.9453184546493905,0.26702880859375,-13.555387171303352,-76.60805306783537,-7.349898175495427,-10.887873684314654,6.9384834783272265,-1.5499060401404114,0.4832853654282225,-3.382997557997557,-52.24310825892857,29.67403480396561,36.81453859286549,42.325665678258005,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42146,1577397479.19,-1.5337489415610708,-0.664478553437023,12.47256435100276,1.615151798006383,0.2809099289312596,17.532184003281014,2.177789188143102,9.319955518620189,8.013976908167397,0.5588066287157013,-1.0934224942835369,-1.002428008288872,-0.3260170541158537,-4.2728331030868905,-1.88446044921875,-19.55209127286585,-48.92860970846037,14.103959246379572,-10.887873684314654,5.842933455433458,-2.324859060210617,-0.7249280481423341,-3.129272741147741,-54.16586663661859,30.05741755773205,36.790577170755085,42.46943421092042,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
42147,1577397479.2,-0.8226710484946647,0.590083116484851,8.38087371379573,1.200954910799352,1.2469702988043063,12.179946192001715,-2.526817074063929,5.739426935856516,-1.4670616660513531,6.204558581840701,6.566489615091464,-0.1174182426638719,1.9475425161966464,4.3483827172256095,-1.96075439453125,-13.250211390053352,-11.910787442835366,28.23359791825457,-10.887873684314654,6.573300137362635,-1.084934228098292,26.41959997674283,-2.875547924297924,-16.823874985691393,29.86572618084883,36.57492437176146,42.46943421092042,1577397478.999,-27.71819161811181,-51.11633764791637,4.370154
