,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
8490,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849010,2020-01-08 10:29:55:684,1.2234,2.7647,10.492,0.0237,-0.0012,9.8065,0.1466,0.2711,-0.0665,-25.25,-32.12,26.56,329.01,-84.13,-165.44
8491,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849111,2020-01-08 10:29:55:785,-1.8886,1.7779,7.6348,0.0382,-0.0183,9.8065,-0.208,-0.0077,0.1581,-26.12,-32.31,26.25,325.14,-84.1,-166.78
8492,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849211,2020-01-08 10:29:55:885,3.5059,4.4187,11.7317,-0.0607,-0.0134,9.8064,0.0699,0.2828,-0.0322,-26.0,-32.5,25.88,323.29,-84.46,-168.7
8493,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849311,2020-01-08 10:29:55:985,1.8628,2.7193,10.9228,-0.0041,0.0089,9.8066,-0.1057,-0.0592,0.2239,-26.37,-31.75,25.75,325.12,-84.55,-167.04
8494,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849411,2020-01-08 10:29:56:085,0.8332,1.4498,8.7687,-0.0142,-0.0099,9.8065,-0.1329,0.4482,-0.164,-26.5,-32.44,24.88,322.78,-84.45,-167.99
8495,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849510,2020-01-08 10:29:56:184,-0.8926,0.6075,11.7566,-0.0167,0.0582,9.8064,0.1318,-0.0536,0.0399,-26.12,-32.0,25.44,321.38,-84.64,-169.4
8496,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849610,2020-01-08 10:29:56:284,0.9926,3.8565,9.0429,0.0313,-0.0268,9.8065,0.0659,0.2763,-0.0745,-27.06,-32.0,24.0,318.72,-84.75,-169.72
8497,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849711,2020-01-08 10:29:56:385,0.0603,2.2053,8.5452,0.0464,-0.0056,9.8065,0.0487,0.0933,0.0713,-27.19,-32.44,23.88,315.55,-84.51,-172.55
8498,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849811,2020-01-08 10:29:56:485,-1.9669,0.7879,9.3876,-0.0454,-0.0247,9.8064,0.1455,0.1641,0.086,-27.12,-31.87,23.31,314.46,-84.27,-172.13
8499,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,849911,2020-01-08 10:29:56:585,-1.1839,0.7914,8.5041,0.0143,-0.031,9.8065,-0.2245,-0.1047,0.2991,-27.06,-32.12,22.94,316.64,-84.33,-170.13
8500,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,850010,2020-01-08 10:29:56:684,1.9406,5.0657,10.8951,-0.0874,-0.0273,9.8062,-0.0976,0.0698,0.1093,-27.62,-32.94,21.81,310.09,-84.48,-174.02
8501,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,850110,2020-01-08 10:29:56:784,-0.2074,2.8288,9.7392,-0.0198,-0.0197,9.8065,-0.0801,-0.2011,0.2687,-27.75,-32.19,22.13,311.9,-84.68,-172.57
8502,52.528942,-1.398233,145.61,13.51,3,122.1,20 / 21,850211,2020-01-08 10:29:56:885,0.5321,3.4109,9.9969,-0.034,-0.0399,9.8064,0.0083,0.0007,0.1978,-27.81,-32.37,21.0,307.44,-84.5,-175.3
8503,52.528942,-1.398233,145.61,13.51,3,122.1,21 / 21,850310,2020-01-08 10:29:56:984,1.368,4.1394,10.1609,-0.0089,-0.0282,9.8065,-0.0994,0.3352,0.0296,-27.75,-32.62,20.44,307.18,-84.3,-173.85
8504,52.528942,-1.398233,145.61,13.51,3,122.1,21 / 21,850411,2020-01-08 10:29:57:085,0.1621,2.9974,8.8687,-0.0275,0.0201,9.8065,-0.0955,0.0982,0.0317,-28.44,-32.87,18.69,304.55,-84.3,-174.88
8505,52.528942,-1.398233,145.61,13.51,3,122.1,21 / 21,850510,2020-01-08 10:29:57:184,3.1798,3.9335,9.8576,-0.0371,-0.0415,9.8064,0.0149,0.3613,-0.0091,-28.25,-32.69,18.31,302.05,-84.42,-175.86
8506,52.528942,-1.398233,145.61,13.51,3,122.1,21 / 21,850610,2020-01-08 10:29:57:284,-0.8813,0.7439,9.1071,-0.0344,-0.0138,9.8066,-0.1062,0.0996,0.1518,-28.0,-33.44,16.94,303.06,-84.34,-173.28
8507,52.528942,-1.398233,145.61,13.51,3,122.1,21 / 21,850711,2020-01-08 10:29:57:385,-0.2011,1.6675,10.4414,-0.0264,-0.015,9.8065,-0.0859,0.529,-0.1688,-27.69,-33.31,16.5,306.11,-84.49,-170.52
8508,52.528942,-1.398233,145.61,13.51,3,122.1,21 / 21,850811,2020-01-08 10:29:57:485,0.9632,3.9411,10.0376,-0.0064,0.0111,9.8066,-0.0717,0.3498,0.028,-28.19,-34.06,15.25,303.33,-84.43,-169.72
8509,52.528942,-1.398233,145.61,13.51,3,122.1,21 / 21,850911,2020-01-08 10:29:57:585,2.1846,2.3544,11.6429,-0.0622,0.0166,9.8064,0.1638,0.3643,-0.1764,-28.31,-34.5,15.31,304.56,-84.61,-168.74
8510,52.528942,-1.398233,145.61,13.51,3,122.1,21 / 21,851011,2020-01-08 10:29:57:685,0.2731,1.8264,9.6071,0.0624,-0.0083,9.8064,-0.0175,0.2463,0.06,-28.0,-35.06,15.0,305.01,-84.7,-168.25
