,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
1289,1457871051.0,41.17557105,-8.6002232,115.5,7.254,172.20,1.1,?,?
1290,1457871052.0,41.1755036,-8.600208167,115.4,7.408,169.70,1.2,?,?
1291,1457871053.0,41.175437417,-8.600187033,115.7,7.717,166.30,1.2,?,?
1292,1457871054.0,41.1753657,-8.600162083,115.8,8.283,165.20,1.6,?,?
1293,1457871055.0,41.1752858,-8.600134417,115.5,9.260,163.30,1.3,?,?
1294,1457871056.0,41.17519885,-8.600096717,115.2,10.289,159.50,1.3,?,?
1295,1457871057.0,41.175107117,-8.600050217,115.0,11.215,157.20,1.3,?,?
1296,1457871058.0,41.175010267,-8.5999965,115.0,11.935,156.20,1.3,?,?
1297,1457871059.0,41.174909433,-8.599940017,115.1,12.398,156.40,1.2,?,?
1298,1457871060.0,41.1748014,-8.599878317,115.2,13.478,156.20,1.2,?,?
1299,1457871061.0,41.174687117,-8.59981085,115.4,14.199,156.10,1.2,?,?
1300,1457871062.0,41.174573333,-8.599741483,116.1,13.890,156.30,1.2,?,?
1301,1457871063.0,41.174461483,-8.599672933,117.2,13.581,156.40,1.2,?,?
1302,1457871064.0,41.1743521,-8.59960855,118.2,13.067,156.50,1.2,?,?
1303,1457871065.0,41.17424605,-8.599543733,119.3,12.604,156.30,1.3,?,?
1304,1457871066.0,41.174141233,-8.59948215,120.5,12.398,156.20,1.3,?,?
1305,1457871067.0,41.1740391,-8.599411533,122.4,12.295,155.90,1.3,?,?
1306,1457871068.0,41.173936967,-8.5993408,124.3,12.450,155.60,1.3,?,?
1307,1457871069.0,41.17383595,-8.59927255,125.6,12.450,155.20,1.2,?,?
1308,1457871070.0,41.173735517,-8.599205617,126.7,12.398,155.20,1.2,?,?
1309,1457871071.0,41.173636017,-8.599139717,127.7,12.295,155.10,1.2,?,?
1310,1457871072.0,41.17353695,-8.599076583,128.5,12.244,155.30,1.2,?,?
1311,1457871073.0,41.17343755,-8.599015533,129.2,12.295,155.60,1.2,?,?
1312,1457871074.0,41.173337083,-8.598952283,130.0,12.398,155.70,1.2,?,?
1313,1457871075.0,41.17323515,-8.598889517,130.7,12.604,155.70,1.2,?,?
1314,1457871076.0,41.1731337,-8.598826817,131.1,12.604,155.90,1.2,?,?
1315,1457871077.0,41.173031183,-8.598764917,131.6,12.655,155.90,1.2,?,?
1316,1457871078.0,41.17292835,-8.598702967,132.2,12.604,156.10,1.2,?,?
1317,1457871079.0,41.172825867,-8.59863885,132.8,12.552,155.50,1.2,?,?
1318,1457871080.0,41.17272485,-8.59857645,133.4,12.347,155.40,1.2,?,?
1319,1457871081.0,41.172625417,-8.598515133,134.0,12.089,155.60,1.1,?,?
1320,1457871082.0,41.17253015,-8.598458267,134.6,11.318,156.10,1.1,?,?
1321,1457871083.0,41.1724418,-8.598404683,135.3,10.546,155.70,1.1,?,?
1322,1457871084.0,41.172358567,-8.598354567,135.9,9.980,155.40,1.1,?,?
1323,1457871085.0,41.1722798,-8.598308083,136.3,9.414,155.90,1.1,?,?
1324,1457871086.0,41.17220485,-8.598264233,136.5,8.900,156.40,1.1,?,?
1325,1457871087.0,41.1721332,-8.598224383,136.7,8.385,156.40,1.1,?,?
1326,1457871088.0,41.172066267,-8.598186683,136.8,7.871,155.90,1.2,?,?
1327,1457871089.0,41.172000233,-8.59815045,136.8,7.768,156.50,1.2,?,?
1328,1457871090.0,41.171933483,-8.598112583,137.2,7.922,156.30,1.2,?,?
1329,1457871091.0,41.1718664,-8.598075033,137.7,7.871,156.20,1.2,?,?
1330,1457871092.0,41.171800633,-8.598039133,138.3,7.614,156.20,1.6,?,?
1331,1457871093.0,41.171735217,-8.598004167,138.7,7.614,156.10,1.6,?,?
1332,1457871094.0,41.1716676,-8.597968717,139.2,7.922,155.80,1.6,?,?
1333,1457871095.0,41.1716018,-8.59793145,139.5,7.922,155.50,1.2,?,?
1334,1457871096.0,41.171544417,-8.597888067,139.0,7.871,155.70,1.1,?,?
1335,1457871097.0,41.1714851,-8.5978479,138.6,7.820,156.10,1.1,?,?
1336,1457871098.0,41.171421383,-8.5978104,138.5,7.871,156.20,1.1,?,?
1337,1457871099.0,41.171357,-8.597774517,138.3,7.922,158.10,1.1,?,?
1338,1457871100.0,41.171291833,-8.597742517,138.1,7.922,160.10,1.1,?,?
1339,1457871101.0,41.171224867,-8.597714117,138.0,7.768,161.80,1.3,?,?
1340,1457871102.0,41.1711574,-8.5976911,137.9,7.665,164.90,1.3,?,?
1341,1457871103.0,41.171087367,-8.597668317,138.1,7.820,166.80,1.3,?,?
1342,1457871104.0,41.17101435,-8.59764675,138.3,8.180,168.00,1.3,?,?
1343,1457871105.0,41.170938267,-8.5976271,138.6,8.488,169.10,1.7,?,?
1344,1457871106.0,41.170858,-8.5976085,139.4,8.746,170.60,1.6,?,?
1345,1457871107.0,41.1707785,-8.597597033,139.9,8.334,166.90,1.6,?,?
1346,1457871108.0,41.170699583,-8.597582417,140.8,7.974,165.80,1.6,?,?
1347,1457871109.0,41.17062555,-8.597564467,141.9,7.665,165.90,1.6,?,?
1348,1457871110.0,41.170557217,-8.597545583,142.9,7.151,166.20,1.6,?,?
1349,1457871111.0,41.170497333,-8.597526067,143.6,6.379,165.90,1.3,?,?
1350,1457871112.0,41.170448633,-8.597502783,145.0,4.887,166.10,1.3,?,?
1351,1457871113.0,41.170413667,-8.59748685,145.9,3.292,166.00,1.3,?,?
1352,1457871114.0,41.17039075,-8.597475383,146.8,2.006,163.40,1.3,?,?
1353,1457871115.0,41.1703746,-8.597466783,147.2,1.595,160.00,1.3,?,?
1354,1457871116.0,41.170359783,-8.597454267,147.9,1.646,147.10,1.3,?,?
1355,1457871117.0,41.170328217,-8.59744115,147.8,3.755,161.20,1.2,?,?
1356,1457871118.0,41.170296283,-8.59742895,147.9,3.910,165.00,1.2,?,?
1357,1457871119.0,41.1702666,-8.597419433,148.2,3.344,162.20,1.3,?,?
1358,1457871120.0,41.17024755,-8.597415533,147.6,1.955,166.80,1.3,?,?
1359,1457871121.0,41.17024365,-8.597417383,147.1,0.257,213.80,1.3,?,?
1360,1457871122.0,41.170245183,-8.597418333,147.0,0.463,355.90,1.2,?,?
1361,1457871123.0,41.170250767,-8.597417133,146.7,0.617,9.60,1.2,?,?
1362,1457871124.0,41.170251733,-8.597417417,146.6,0.051,13.50,1.2,?,?
1363,1457871125.0,41.17025525,-8.597416417,146.6,0.463,357.90,1.2,?,?
