,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
4186,52.12434,-1.937561,80,26.3,11.0,203.2,,15 / 25,418645,2019-08-16 11:36:23:014,0.1149,-0.4695,10.294,-0.0456,0.006,9.8065,-0.0405,0.043,0.0522,-26.9,8.6,-10.13,197.59,2.23,1.82
4187,52.12434,-1.937561,80,26.3,11.0,203.2,,15 / 25,418746,2019-08-16 11:36:23:115,0.1232,-0.2327,9.2843,0.0037,0.023,9.8066,0.0138,0.0313,0.0138,-26.69,8.53,-10.7,197.49,1.99,1.93
4188,52.12434,-1.937561,80,26.3,11.0,203.2,,15 / 25,418845,2019-08-16 11:36:23:214,0.0862,-0.0802,8.7778,0.0093,0.035,9.8066,0.0351,-0.006,0.0309,-26.55,9.04,-10.65,197.41,2.1,2.11
4189,52.12434,-1.937561,80,26.3,11.0,203.2,,15 / 25,418945,2019-08-16 11:36:23:314,0.1123,0.2038,9.8918,-0.008,0.0169,9.8066,0.0085,-0.0156,0.0138,-26.55,9.04,-10.65,197.41,2.1,2.11
4190,52.12434,-1.937561,80,26.3,11.0,203.2,,15 / 25,419046,2019-08-16 11:36:23:415,0.1155,0.0623,9.2652,0.0214,0.016,9.8066,0.0053,0.0004,0.0405,-27.2,8.51,-9.38,197.53,2.1,2.29
4191,52.12434,-1.937561,80,26.3,11.0,203.2,,15 / 25,419145,2019-08-16 11:36:23:514,0.1731,-0.1843,10.1329,0.0432,0.019,9.8065,0.0053,0.0004,0.0405,-27.01,8.46,-9.96,197.53,2.1,2.29
4192,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,419245,2019-08-16 11:36:23:614,0.378,-0.4414,9.0569,-0.0039,-0.0285,9.8066,-0.0459,0.0217,0.0192,-26.43,9.19,-10.82,197.91,2.37,2.32
4193,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,419345,2019-08-16 11:36:23:714,-0.309,-0.2824,10.3034,-0.032,-0.063,9.8064,0.0234,-0.0433,-0.0128,-26.72,8.54,-10.62,197.44,2.08,2.03
4194,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,419445,2019-08-16 11:36:23:814,0.1338,-0.4421,9.2642,-0.0051,-0.0183,9.8066,0.017,0.0111,0.0064,-26.83,8.01,-10.76,197.44,2.08,2.03
4195,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,419546,2019-08-16 11:36:23:915,0.1763,-0.4535,10.5627,-0.0138,-0.0111,9.8066,-0.0128,-0.0582,0.0479,-26.83,8.01,-10.76,197.44,2.08,2.03
4196,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,419645,2019-08-16 11:36:24:014,0.1045,-0.0095,9.4622,-0.0011,0.0273,9.8066,0.0021,0.01,0.0309,-27.27,7.42,-10.06,193.67,1.99,1.99
4197,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,419745,2019-08-16 11:36:24:114,-0.3463,0.1797,10.2192,-0.0024,0.0362,9.8066,0.0021,-0.0294,0.0107,-26.84,8.4,-10.45,195.55,2.02,2.2
4198,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,419846,2019-08-16 11:36:24:215,-0.1562,0.0732,10.0062,0.0052,0.0004,9.8066,0.001,-0.0656,0.0,-26.84,8.4,-10.45,195.55,2.02,2.2
4199,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,419945,2019-08-16 11:36:24:314,-0.0678,0.0748,9.7909,0.0187,-0.0114,9.8066,-0.0246,-0.0337,0.0384,-26.97,7.89,-10.5,195.48,2.11,2.11
4200,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,420045,2019-08-16 11:36:24:414,0.1141,-0.1106,10.2524,0.0168,-0.012,9.8066,-0.0246,-0.0337,0.0384,-26.97,7.89,-10.5,195.48,2.11,2.11
4201,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,420145,2019-08-16 11:36:24:514,0.1435,-0.1775,9.8592,0.0383,-0.0429,9.8065,-0.0512,-0.006,0.0096,-27.17,7.95,-9.93,195.6,2.19,2.02
4202,52.124126,-1.937679,80,25.93,11.0,201.9,,16 / 25,420245,2019-08-16 11:36:24:614,-0.0168,-0.1058,9.7415,-0.027,-0.0057,9.8066,0.0745,0.0729,0.0138,-27.22,6.84,-10.6,193.66,2.33,1.71
4203,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,420346,2019-08-16 11:36:24:715,-0.2521,-0.1572,10.2255,-0.0602,0.0002,9.8065,-0.0256,0.0558,0.0437,-27.22,6.84,-10.6,193.66,2.33,1.71
4204,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,420445,2019-08-16 11:36:24:814,0.2174,-0.318,8.5602,-0.0276,0.012,9.8066,0.0245,-0.0198,0.0053,-27.19,6.84,-10.68,193.66,1.99,1.8
4205,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,420545,2019-08-16 11:36:24:914,-0.2665,-0.2039,10.4032,-0.0354,0.0238,9.8066,-0.0139,-0.0848,0.0032,-27.08,7.76,-10.33,193.66,1.99,1.8
4206,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,420645,2019-08-16 11:36:25:014,0.0778,-0.0634,9.249,-0.0101,0.0297,9.8066,-0.0405,-0.0241,0.0586,-27.1,7.37,-10.55,193.59,1.98,1.98
4207,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,420745,2019-08-16 11:36:25:114,0.2778,-0.0198,9.2138,0.0296,-0.0069,9.8066,-0.0405,-0.0241,0.0586,-27.12,6.96,-10.78,193.59,1.98,1.98
4208,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,420845,2019-08-16 11:36:25:214,-0.0953,0.2591,10.1707,0.0444,-0.0113,9.8065,0.0372,0.0025,0.0053,-27.12,6.96,-10.78,193.59,1.98,1.98
4209,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,420945,2019-08-16 11:36:25:314,-0.1537,0.1735,10.6167,0.0144,-0.0044,9.8066,-0.0405,-0.0763,0.0415,-27.1,7.37,-10.55,193.62,2.21,1.86
4210,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,421045,2019-08-16 11:36:25:414,-0.1397,0.5467,10.4432,-0.0117,0.0035,9.8066,0.0532,-0.0028,0.0224,-26.78,7.44,-11.3,193.63,2.29,1.81
4211,52.123905,-1.9378,82,26.02,11.0,200.8,,16 / 25,421145,2019-08-16 11:36:25:514,0.0571,0.2815,9.1205,-0.0274,0.0028,9.8066,-0.0501,0.0516,0.0202,-26.93,6.63,-11.45,193.62,2.14,1.86
4212,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,421245,2019-08-16 11:36:25:614,-0.2714,0.3522,10.7283,-0.0107,-0.0098,9.8066,0.0266,0.0057,0.0224,-26.82,6.74,-11.63,193.62,2.14,1.86
4213,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,421345,2019-08-16 11:36:25:714,0.145,0.1254,9.5639,-0.0252,-0.0308,9.8066,0.0266,0.0057,0.0224,-26.89,6.21,-11.76,191.62,1.95,1.72
4214,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,421445,2019-08-16 11:36:25:814,-0.2054,-0.0552,9.4946,-0.0053,-0.024,9.8066,-0.0267,-0.0592,0.0192,-26.89,6.21,-11.76,191.62,1.95,1.72
4215,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,421545,2019-08-16 11:36:25:914,0.2376,-0.2225,8.8737,0.024,0.0069,9.8066,0.017,-0.0283,0.0309,-25.21,6.6,-14.87,194.54,1.99,1.46
4216,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,421645,2019-08-16 11:36:26:014,0.163,-0.4715,9.7191,0.0197,0.0119,9.8066,0.0362,0.0654,0.0064,-25.47,7.05,-14.2,194.57,2.11,1.5
4217,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,421747,2019-08-16 11:36:26:116,-0.0034,-0.3404,10.039,-0.011,0.0144,9.8066,-0.0352,0.0398,0.0277,-25.47,7.05,-14.2,194.57,2.11,1.5
4218,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,421845,2019-08-16 11:36:26:214,0.5646,-0.3259,8.4296,0.03,0.0062,9.8066,0.017,0.0121,0.0021,-25.61,6.95,-13.99,194.0,2.07,1.6
4219,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,421946,2019-08-16 11:36:26:315,-0.1136,0.0424,10.8012,0.0399,0.0074,9.8066,-0.0022,0.0356,0.016,-25.61,6.95,-13.99,194.0,2.07,1.6
4220,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,422045,2019-08-16 11:36:26:414,-0.1109,0.2511,9.7115,0.0014,-0.0027,9.8067,0.0117,0.0441,-0.0011,-25.85,7.01,-13.52,193.98,2.31,1.58
4221,52.123665,-1.937938,81,26.46,11.0,199.9,,16 / 25,422145,2019-08-16 11:36:26:514,0.2151,-0.0391,9.3799,-0.002,-0.0276,9.8066,0.0021,-0.0294,0.016,-26.05,6.68,-13.29,194.14,2.26,1.43
4222,52.123463,-1.938035,81,25.81,12.0,198.3,,16 / 25,422245,2019-08-16 11:36:26:614,0.1783,0.1841,9.477,-0.017,-0.0217,9.8066,0.0021,-0.0294,0.016,-26.05,6.68,-13.29,194.14,2.26,1.43
4223,52.123463,-1.938035,81,25.81,12.0,198.3,,16 / 25,422345,2019-08-16 11:36:26:714,0.2025,-0.3596,10.0169,0.0139,-0.0052,9.8066,-0.0256,0.0089,0.0245,-25.6,6.57,-14.19,194.13,2.13,1.33
4224,52.123463,-1.938035,81,25.81,12.0,198.3,,16 / 25,422446,2019-08-16 11:36:26:815,-0.2282,-0.3236,10.4367,0.0418,-0.0116,9.8066,0.033,-0.0188,-0.0075,-26.05,7.36,-12.93,194.13,2.13,1.33
4225,52.123463,-1.938035,81,25.81,12.0,198.3,,16 / 25,422546,2019-08-16 11:36:26:915,0.3083,-0.3659,9.5977,-0.0091,0.0251,9.8066,-0.0001,0.0185,0.032,-25.85,6.63,-13.71,194.19,2.31,1.18
