,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
11791,53.234432,-1.752991,252.13,15.68,8,130.05,13 / 15,1179128,2019-11-06 15:17:16:245,0.7745,0.011,9.1148,-0.0013,0.0017,9.8066,0.0597,0.0853,-0.0301,-23.69,-36.06,22.69,183.83,-88.13,50.18
11792,53.234432,-1.752991,252.13,15.68,8,130.05,13 / 15,1179228,2019-11-06 15:17:16:345,0.0925,-0.5429,8.7566,-0.0246,0.0161,9.8066,0.0349,0.0356,-0.0067,-24.12,-36.62,22.44,182.08,-88.15,49.65
11793,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1179328,2019-11-06 15:17:16:445,-0.4111,-0.6215,10.608,-0.0171,-0.0172,9.8066,-0.0859,0.1656,-0.0166,-23.75,-36.44,23.56,185.64,-88.17,50.83
11794,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1179428,2019-11-06 15:17:16:545,1.4574,-0.6717,9.7131,0.0075,-0.022,9.8066,0.0658,0.075,-0.0166,-23.25,-35.19,25.63,183.56,-88.28,45.17
11795,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1179528,2019-11-06 15:17:16:645,-0.7818,1.1127,10.7615,-0.0239,0.0076,9.8065,0.0792,0.0663,-0.0203,-25.94,-36.12,45.56,196.23,-88.48,45.99
11796,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1179629,2019-11-06 15:17:16:746,-0.1351,1.0635,9.8441,-0.0073,-0.0193,9.8066,0.0067,0.118,-0.0632,-42.12,-39.5,31.13,173.97,-88.58,47.43
11797,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1179728,2019-11-06 15:17:16:845,-1.2169,-0.608,10.5338,0.001,-0.0315,9.8066,-0.0771,0.178,-0.0202,-28.62,-37.37,20.88,178.15,-88.63,52.2
11798,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1179828,2019-11-06 15:17:16:945,1.3844,0.8448,10.7885,-0.0116,-0.024,9.8066,-0.0447,0.2768,-0.1082,-26.25,-37.31,20.31,174.26,-88.82,46.56
11799,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1179928,2019-11-06 15:17:17:045,-3.1314,0.235,9.2527,-0.0154,-0.0172,9.8066,0.0845,0.1241,-0.0421,-26.25,-36.56,20.75,181.23,-88.87,52.33
11800,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1180028,2019-11-06 15:17:17:145,1.2986,0.3878,11.3071,-0.0098,-0.0397,9.8065,0.084,0.2217,-0.1435,-27.75,-37.12,20.81,188.11,-89.18,61.36
11801,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1180128,2019-11-06 15:17:17:245,-0.8461,-0.1141,10.9761,-0.0221,-0.0095,9.8066,0.0417,-0.0021,-0.0229,-40.06,-39.75,28.31,175.45,-89.1,50.4
11802,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-16,1180228,2019-11-06 15:17:17:345,-0.4518,2.6948,8.8914,0.0324,-0.0396,9.8064,-0.1548,0.2102,0.0109,-29.31,-35.81,48.31,217.57,-89.2,69.02
11803,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-15,1180328,2019-11-06 15:17:17:445,-1.5926,-0.283,9.8136,0.0454,-0.0247,9.8065,-0.1501,0.0866,0.1109,-24.19,-34.37,28.06,198.92,-89.18,59.77
11804,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-15,1180428,2019-11-06 15:17:17:545,1.4659,0.0909,10.836,-0.0379,-0.0155,9.8065,0.1403,0.1808,-0.1875,-24.44,-35.56,23.13,207.67,-89.25,74.26
11805,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-15,1180528,2019-11-06 15:17:17:645,-0.5058,1.1194,11.8812,-0.0302,0.0213,9.8065,0.116,-0.0994,-0.0431,-24.75,-35.87,22.13,209.12,-89.09,78.25
11806,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-15,1180629,2019-11-06 15:17:17:746,-1.0229,-0.7276,8.9213,0.0482,-0.014,9.8064,-0.1261,-0.0865,0.1379,-24.94,-36.19,22.38,207.15,-89.08,76.26
11807,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-15,1180728,2019-11-06 15:17:17:845,-0.3969,2.4757,10.9841,0.0202,0.0096,9.8066,-0.1528,0.1102,0.1092,-24.69,-35.5,23.88,205.7,-89.04,72.29
11808,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-15,1180828,2019-11-06 15:17:17:945,-1.1267,0.0597,10.282,-0.0206,0.0207,9.8065,0.1307,-0.0228,-0.0829,-24.06,-35.12,27.38,194.03,-89.12,55.87
11809,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-15,1180928,2019-11-06 15:17:18:045,0.3717,0.8279,9.6629,-0.0245,-0.0063,9.8066,0.0593,0.2183,-0.0987,-27.31,-36.37,46.0,213.28,-89.06,64.04
11810,53.234432,-1.752991,252.13,15.68,8,130.05,Dec-15,1181028,2019-11-06 15:17:18:145,0.2378,1.2041,9.5923,0.0016,0.0065,9.8066,-0.0781,0.0106,0.0262,-35.06,-37.94,22.63,183.96,-89.08,60.7
