,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
598,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,611212,2019-11-06 11:56:05:093,-0.0507,-0.0071,9.851,0.0008,-0.0003,9.8066,-0.0037,0.0149,0.0186,-21.81,-37.12,-5.06,52.6,-87.61,-27.73
599,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,611312,2019-11-06 11:56:05:193,-0.0271,0.0914,9.8081,0.0018,0.001,9.8066,0.0105,-0.0139,0.0113,-21.75,-36.37,-5.31,52.69,-87.61,-27.57
600,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,611411,2019-11-06 11:56:05:292,0.148,-0.0689,9.9274,-0.0003,0.0016,9.8066,-0.0055,-0.0185,0.0008,-21.25,-36.06,-5.44,52.12,-87.62,-27.65
601,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,611512,2019-11-06 11:56:05:393,-0.0382,-0.051,9.8153,0.0021,-0.0003,9.8066,-0.0027,-0.0226,-0.0036,-21.12,-36.87,-5.19,51.96,-87.63,-27.88
602,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,611612,2019-11-06 11:56:05:493,-0.0638,-0.0871,9.8661,-0.0006,-0.0002,9.8066,-0.0076,-0.0059,-0.0005,-20.81,-36.56,-5.25,52.26,-87.61,-27.61
603,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,611712,2019-11-06 11:56:05:593,0.1436,0.0729,9.9672,0.0009,0.0011,9.8066,-0.0059,-0.003,0.0034,-21.19,-36.19,-4.69,51.95,-87.62,-27.81
604,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,611812,2019-11-06 11:56:05:693,0.1172,-0.0766,9.8901,0.0,0.0003,9.8066,0.0047,0.0128,0.0105,-21.56,-36.81,-4.75,52.38,-87.61,-27.95
605,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,611912,2019-11-06 11:56:05:793,-0.1845,-0.0228,9.8152,0.0,-0.0009,9.8065,0.0066,0.0066,-0.0022,-21.19,-37.12,-4.69,51.66,-87.61,-28.19
606,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,612012,2019-11-06 11:56:05:893,0.1125,0.1721,9.935,-0.0002,-0.0019,9.8066,0.0059,-0.0145,0.0193,-21.25,-37.0,-5.5,51.44,-87.6,-28.41
607,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,612112,2019-11-06 11:56:05:993,0.0929,-0.0231,9.9046,0.0002,-0.0013,9.8066,0.0041,-0.0133,-0.0094,-20.94,-36.69,-5.12,51.47,-87.62,-28.36
608,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,612212,2019-11-06 11:56:06:093,-0.2088,-0.0396,9.8093,0.0007,-0.002,9.8066,-0.0121,-0.0029,0.0016,-21.5,-36.75,-4.94,51.24,-87.63,-28.57
609,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,612312,2019-11-06 11:56:06:193,0.1336,0.0773,9.9611,0.0011,-0.0002,9.8066,0.0049,-0.0019,-0.009,-21.94,-36.62,-5.06,51.86,-87.64,-28.41
610,52.863297,-1.682723,117.77,0.93,3,12.09,22 / 23,612412,2019-11-06 11:56:06:293,0.0378,0.0124,9.8313,0.001,0.0004,9.8066,0.0022,0.0201,0.0017,-21.56,-36.25,-5.69,49.04,-87.63,-28.56
611,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,612512,2019-11-06 11:56:06:393,-0.128,-0.0814,9.8921,-0.0015,0.0011,9.8066,-0.0034,-0.0001,-0.0028,-21.75,-36.56,-5.12,51.56,-87.64,-28.7
612,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,612612,2019-11-06 11:56:06:493,0.0765,0.1137,9.8922,0.0013,-0.0017,9.8066,0.0046,-0.0064,0.0128,-21.69,-36.37,-4.75,51.54,-87.63,-28.64
613,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,612712,2019-11-06 11:56:06:593,0.0545,-0.1455,9.8443,0.0017,0.0011,9.8066,0.0029,-0.0115,-0.0009,-21.06,-36.62,-5.06,51.04,-87.65,-28.73
614,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,612812,2019-11-06 11:56:06:693,-0.1836,-0.0098,9.8487,-0.0014,-0.0008,9.8066,-0.0069,-0.0019,-0.0088,-21.37,-37.06,-5.19,50.92,-87.63,-28.86
615,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,612912,2019-11-06 11:56:06:793,0.0953,0.0999,9.9601,0.0009,0.0015,9.8066,0.0002,0.0009,-0.0033,-21.81,-36.69,-5.5,51.79,-87.65,-28.46
616,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,613012,2019-11-06 11:56:06:893,0.1219,-0.0747,9.8675,0.0011,0.0003,9.8066,-0.0002,0.0055,0.0135,-21.19,-36.62,-4.94,51.29,-87.66,-28.48
617,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,613112,2019-11-06 11:56:06:993,-0.1946,-0.0501,9.842,-0.001,0.0,9.8066,0.003,-0.0019,-0.0027,-21.19,-36.69,-4.94,50.99,-87.65,-28.77
618,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,613212,2019-11-06 11:56:07:093,0.1148,0.0494,9.9471,0.0006,-0.0009,9.8066,0.0058,-0.0094,0.0138,-21.31,-36.69,-5.56,48.38,-87.64,-28.69
619,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,613312,2019-11-06 11:56:07:193,0.0928,0.0137,9.8095,0.0007,-0.0005,9.8066,0.0011,-0.0223,0.0019,-20.94,-36.44,-4.94,51.12,-87.66,-28.55
620,52.863297,-1.682723,117.77,0.93,3,12.09,20 / 20,613412,2019-11-06 11:56:07:293,-0.2058,-0.0748,9.8631,-0.0013,0.0004,9.8066,-0.0016,-0.0166,-0.0034,-21.56,-36.81,-4.81,51.88,-87.65,-28.38
621,52.863297,-1.682723,117.77,0.93,3,12.09,21 / 21,613514,2019-11-06 11:56:07:395,0.1807,0.0675,9.9742,0.0017,-0.0014,9.8066,-0.0153,-0.0113,0.0056,-21.31,-36.56,-5.06,51.06,-87.65,-28.7
622,52.863297,-1.682723,117.77,0.93,3,12.09,21 / 21,613612,2019-11-06 11:56:07:493,0.1288,-0.1556,9.8504,0.0014,0.0007,9.8066,-0.0002,-0.0085,0.01,-21.56,-36.69,-5.19,51.42,-87.65,-28.82
623,52.863297,-1.682723,117.77,0.93,3,12.09,21 / 21,613712,2019-11-06 11:56:07:593,-0.0062,0.0001,9.9588,-0.0001,-0.0014,9.8066,-0.0108,0.0125,0.0049,-21.5,-36.5,-5.56,48.09,-87.66,-28.86
624,52.863297,-1.682723,117.77,0.93,3,12.09,21 / 21,613812,2019-11-06 11:56:07:693,-0.0818,0.1319,9.8217,0.0026,0.0,9.8065,0.0202,0.0037,0.0209,-20.81,-36.62,-5.31,50.63,-87.66,-29.1
