,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
3310,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,362321,2019-09-04 19:27:22:494,1.9573,-1.1432,9.672,0.0022,0.0016,9.8066,-0.0052,-0.0099,-0.0171,-22.12,-28.5,12.31,24.58,-88.56,-94.71
3311,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,362420,2019-09-04 19:27:22:593,1.6517,-0.8635,9.741,-0.0064,-0.0014,9.8066,-0.0297,0.0064,0.0054,-21.87,-28.5,12.19,24.59,-88.56,-94.7
3312,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,362521,2019-09-04 19:27:22:694,1.3393,-0.8095,9.7942,-0.0086,0.0025,9.8066,-0.0229,0.0099,0.0147,-21.31,-28.69,12.19,31.4,-88.5,-89.28
3313,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,362621,2019-09-04 19:27:22:794,1.111,-0.8468,9.8745,0.0012,0.0029,9.8066,0.0042,-0.0074,-0.0304,-22.06,-28.62,11.81,32.33,-88.51,-87.21
3314,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,362721,2019-09-04 19:27:22:894,1.1576,-0.7721,9.8267,0.0087,0.0023,9.8066,0.0107,-0.0124,-0.0286,-21.25,-28.94,12.5,35.21,-88.56,-87.54
3315,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,362820,2019-09-04 19:27:22:993,1.5357,-0.5184,9.6547,0.0039,-0.0009,9.8066,0.0047,0.0108,0.002,-20.44,-28.44,12.0,29.87,-88.66,-91.9
3316,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,362920,2019-09-04 19:27:23:093,1.1277,-0.5408,9.8827,0.0032,-0.0064,9.8066,0.0117,0.0031,0.0045,-21.06,-28.94,12.13,25.05,-88.62,-95.4
3317,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363020,2019-09-04 19:27:23:193,1.3948,-1.0738,9.37,0.01,-0.0055,9.8066,0.0237,0.0079,0.0148,-21.75,-28.87,12.0,19.36,-88.6,-99.79
3318,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363120,2019-09-04 19:27:23:293,1.1449,-1.0317,9.6279,0.0035,-0.0046,9.8066,0.0103,-0.0207,-0.0225,-20.75,-29.19,11.75,14.78,-88.51,-105.43
3319,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363220,2019-09-04 19:27:23:393,1.322,-0.7603,9.76,0.0016,-0.0027,9.8066,0.0117,-0.0295,-0.0276,-20.31,-29.12,11.81,14.51,-88.5,-106.92
3320,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363320,2019-09-04 19:27:23:493,1.2795,-0.8769,9.5936,0.0036,0.0026,9.8066,0.0,0.0003,-0.0014,-21.06,-29.19,11.94,11.72,-88.49,-108.39
3321,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363421,2019-09-04 19:27:23:594,1.501,-0.6795,10.1471,-0.0115,-0.0014,9.8066,-0.035,0.0027,0.0086,-21.25,-29.31,11.63,12.15,-88.53,-107.97
3322,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363520,2019-09-04 19:27:23:693,1.0448,-0.874,10.0849,-0.0058,-0.0028,9.8066,-0.0085,-0.0036,-0.0003,-20.56,-29.62,11.56,17.89,-88.46,-102.45
3323,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363621,2019-09-04 19:27:23:794,0.7826,-0.4671,10.3102,0.0133,0.0025,9.8065,0.0254,-0.0162,-0.0301,-20.62,-29.56,11.5,16.03,-88.49,-104.24
3324,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363720,2019-09-04 19:27:23:893,1.3469,-0.6373,9.7584,0.013,0.0021,9.8065,0.0095,0.0285,0.0184,-20.31,-29.5,11.81,9.23,-88.57,-112.02
3325,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363821,2019-09-04 19:27:23:994,1.1813,-0.4485,9.5887,-0.0001,-0.0053,9.8066,-0.006,0.005,0.0087,-19.69,-29.56,11.94,6.18,-88.54,-114.99
3326,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,363921,2019-09-04 19:27:24:094,1.0598,-0.7789,9.5818,-0.0049,-0.0027,9.8066,-0.0128,-0.0195,-0.0111,-20.19,-29.75,12.06,6.59,-88.48,-114.6
3327,52.404846,-1.460728,137.17,0.83,4,109.16,18 / 18,364020,2019-09-04 19:27:24:193,0.7817,-0.6311,10.4673,-0.0086,0.0024,9.8065,-0.0064,-0.0147,-0.0231,-19.56,-29.87,11.69,11.21,-88.46,-110.14
