,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
4824,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,482410,2020-01-08 17:40:16:003,11.0893,1.1928,15.8806,-0.1538,-0.0894,9.805,0.6628,0.5889,-0.9899,-16.5,-35.06,13.06,262.6,-85.07,141.83
4825,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,482510,2020-01-08 17:40:16:103,-0.0955,-2.575,9.8915,-0.011,-0.0329,9.8066,-0.3888,-0.2046,0.1399,-16.31,-34.81,13.56,268.43,-85.33,144.96
4826,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,482610,2020-01-08 17:40:16:203,8.76,6.1619,11.9322,-0.1221,-0.0159,9.8058,0.2133,0.731,-0.2635,-16.12,-35.31,13.25,268.26,-85.8,146.32
4827,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,482710,2020-01-08 17:40:16:303,-2.1999,-4.7026,9.6647,0.0867,0.0306,9.8062,-0.3643,-0.7756,0.431,-16.31,-35.19,12.75,266.96,-85.81,144.98
4828,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,482810,2020-01-08 17:40:16:403,-3.8339,-2.7001,7.4936,-0.0588,-0.0365,9.8063,-0.0823,0.0312,-0.0599,-16.0,-34.69,13.63,265.41,-85.73,141.24
4829,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,482910,2020-01-08 17:40:16:503,-2.6583,-5.2778,9.3676,0.123,0.0699,9.8056,-0.1144,-0.8497,0.699,-16.25,-34.69,12.94,264.33,-85.9,142.18
4830,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483009,2020-01-08 17:40:16:602,-1.9499,-2.094,10.3448,-0.0055,0.0008,9.8066,0.0545,-0.3671,0.1336,-16.0,-35.25,13.56,266.18,-85.56,142.31
4831,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483110,2020-01-08 17:40:16:703,5.5184,5.1455,10.2608,0.0687,0.084,9.806,-0.2215,-0.9666,0.5566,-16.25,-34.87,13.13,260.61,-85.31,139.39
4832,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483210,2020-01-08 17:40:16:803,-1.2627,-2.9373,11.123,0.0019,0.0666,9.8064,-0.0083,-0.9408,0.547,-15.75,-34.69,13.69,265.78,-85.76,141.57
4833,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483311,2020-01-08 17:40:16:904,6.2358,5.5834,11.3113,0.1118,0.0275,9.806,-0.29,-0.5006,0.1442,-16.62,-34.94,13.19,262.74,-85.48,142.67
4834,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483410,2020-01-08 17:40:17:003,-4.0532,-4.6666,9.1155,0.1331,0.1051,9.8051,-0.1722,-1.036,0.8223,-16.06,-34.75,13.31,262.51,-85.55,140.92
4835,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483509,2020-01-08 17:40:17:102,4.3638,3.8323,10.8661,0.017,-0.0052,9.8066,0.0165,0.3001,-0.1958,-15.81,-34.69,12.88,268.01,-85.89,145.91
4836,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483610,2020-01-08 17:40:17:203,-2.779,-5.4656,9.5785,0.0656,0.0556,9.8062,-0.0595,-0.6186,0.3345,-17.31,-34.56,13.94,266.19,-85.6,143.71
4837,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483710,2020-01-08 17:40:17:303,-2.9728,-3.386,10.3721,-0.0088,-0.0507,9.8065,-0.0834,0.5725,-0.195,-15.31,-35.19,13.81,271.74,-85.89,145.76
4838,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483810,2020-01-08 17:40:17:403,-2.8344,-4.1032,8.5999,0.021,-0.0038,9.8065,-0.144,0.1234,-0.099,-16.25,-34.75,14.31,274.64,-86.02,150.03
4839,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,483910,2020-01-08 17:40:17:503,-2.0401,-3.637,9.856,-0.079,-0.0999,9.8057,-0.0239,0.6354,-0.7139,-16.25,-34.62,13.94,282.46,-86.27,157.32
4840,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484010,2020-01-08 17:40:17:603,2.8927,3.5228,10.4169,-0.0017,0.0073,9.8066,0.069,0.4097,-0.0534,-15.81,-34.62,14.5,276.26,-86.07,149.38
4841,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484110,2020-01-08 17:40:17:703,-1.761,-2.8706,10.1616,-0.0308,-0.0366,9.8064,0.0715,0.5759,-0.1649,-16.0,-34.75,14.94,278.96,-85.95,152.24
4842,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484210,2020-01-08 17:40:17:803,4.0892,4.2428,9.3119,-0.0673,-0.1027,9.8058,0.0221,0.6045,-0.7882,-15.44,-34.56,15.31,284.41,-85.89,156.03
4843,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484310,2020-01-08 17:40:17:903,-3.3445,-5.2784,9.7305,-0.062,-0.0546,9.8063,0.0732,0.3304,-0.2619,-16.06,-34.5,15.69,277.77,-85.49,149.54
4844,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484410,2020-01-08 17:40:18:003,0.3072,1.7591,7.9876,-0.0091,-0.0646,9.8064,-0.1192,0.6178,-0.4664,-15.94,-34.69,15.25,280.84,-85.54,154.74
4845,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484510,2020-01-08 17:40:18:103,-4.5814,-7.2275,10.3842,-0.057,-0.0502,9.8063,0.1166,0.0431,-0.1624,-14.62,-34.94,15.88,284.22,-85.66,154.15
4846,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484610,2020-01-08 17:40:18:203,1.3474,0.1421,10.7083,-0.0649,-0.0701,9.8062,0.0089,0.8949,-0.4649,-15.12,-34.44,15.44,282.81,-85.66,154.66
4847,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484709,2020-01-08 17:40:18:302,-5.928,-7.2792,10.5374,-0.0104,0.0169,9.8066,0.1106,-0.5551,0.2475,-15.19,-34.44,16.25,283.33,-85.5,153.35
4848,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484810,2020-01-08 17:40:18:403,2.5734,0.6527,10.4683,-0.0716,-0.0787,9.806,0.0887,0.2222,-0.2513,-14.56,-34.37,16.0,286.31,-85.59,156.09
4849,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,484910,2020-01-08 17:40:18:503,4.0826,3.3591,8.0528,0.0267,0.0921,9.8061,0.1153,-0.8978,0.5792,-16.06,-33.56,15.69,285.78,-85.41,157.49
4850,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,485010,2020-01-08 17:40:18:603,4.1678,1.7664,10.4671,-0.0694,-0.0033,9.8064,0.1487,-0.3024,0.0907,-15.44,-34.19,16.56,290.09,-85.68,157.67
4851,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,485110,2020-01-08 17:40:18:703,3.1123,-0.1694,8.8225,0.0392,0.055,9.8063,-0.2034,-0.9368,0.4773,-15.62,-33.75,16.56,292.83,-85.95,161.6
4852,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,485210,2020-01-08 17:40:18:803,-5.0858,-6.893,9.357,-0.0003,0.0238,9.8065,0.0471,-0.6445,0.4369,-15.81,-34.31,16.69,293.49,-86.23,161.85
4853,52.57263,-1.526759,134.67,4.14,4,124.25,24 / 25,485310,2020-01-08 17:40:18:903,0.7394,-0.9993,9.4558,0.0438,0.0343,9.8064,0.023,-0.4967,0.2787,-15.87,-33.87,16.63,301.75,-86.36,169.58
4854,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,485410,2020-01-08 17:40:19:003,-2.2168,-6.0511,11.4008,0.0298,0.0444,9.8064,0.1562,-0.8779,0.4375,-15.31,-33.75,17.38,302.19,-86.21,168.5
4855,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,485510,2020-01-08 17:40:19:103,3.8228,1.3988,9.0522,0.0332,0.0202,9.8065,-0.1068,-0.0971,0.0731,-15.06,-33.5,16.5,308.6,-86.13,174.49
4856,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,485610,2020-01-08 17:40:19:203,-0.6196,-1.4803,8.6476,0.0464,0.0341,9.8065,-0.0722,-0.6129,0.21,-14.69,-33.56,17.81,308.1,-86.01,172.53
4857,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,485715,2020-01-08 17:40:19:308,3.9148,1.4661,9.3626,-0.0038,-0.0888,9.8062,-0.1791,0.3956,-0.3431,-14.94,-33.81,17.44,312.91,-85.73,179.11
4858,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,485810,2020-01-08 17:40:19:403,-0.4425,-3.5833,8.7223,0.0473,0.0351,9.8065,-0.1186,-0.1477,0.1591,-15.31,-33.81,17.75,310.28,-85.9,174.7
4859,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,485910,2020-01-08 17:40:19:503,-6.2883,-7.7007,9.0022,-0.0951,-0.0705,9.8059,0.1389,0.8585,-0.5339,-15.0,-33.69,17.88,311.47,-85.96,175.74
4860,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486010,2020-01-08 17:40:19:603,-2.4069,-3.8731,9.8153,-0.055,-0.046,9.8063,0.0537,0.4557,-0.3572,-14.62,-33.81,17.81,320.04,-86.02,-176.37
4861,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486110,2020-01-08 17:40:19:703,-6.5187,-6.0334,9.8693,-0.0994,-0.0832,9.8058,0.1073,0.4433,-0.3368,-15.37,-33.69,18.13,317.85,-85.88,-178.26
4862,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486210,2020-01-08 17:40:19:803,5.5747,2.182,8.4265,-0.0366,-0.0761,9.8062,-0.2167,0.8022,-0.5532,-15.06,-34.44,18.06,327.44,-85.66,-169.29
4863,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486310,2020-01-08 17:40:19:903,-2.872,-3.6154,10.2298,-0.0877,-0.068,9.806,-0.0757,0.4413,-0.3932,-14.62,-33.94,18.56,333.82,-85.84,-165.25
4864,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486410,2020-01-08 17:40:20:003,5.4233,2.7842,7.4346,-0.0669,-0.1332,9.8055,-0.1177,0.824,-0.4997,-14.5,-33.44,18.69,335.53,-85.89,-165.65
4865,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486510,2020-01-08 17:40:20:103,-0.5838,0.0086,7.2592,-0.1057,0.0539,9.8059,0.3087,-0.2968,-0.0844,-15.5,-33.62,18.63,331.1,-85.83,-167.71
4866,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486609,2020-01-08 17:40:20:202,0.1537,-1.5035,9.6836,-0.0399,0.0055,9.8065,0.304,-0.0168,0.0343,-14.94,-33.56,18.38,337.45,-86.09,-160.52
4867,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486709,2020-01-08 17:40:20:302,-4.1841,-4.1018,8.5343,-0.0439,0.0343,9.8064,0.3451,-0.481,0.4408,-15.25,-33.37,19.69,345.52,-85.79,-156.19
4868,52.572353,-1.525697,134.71,11.85,4,121.38,24 / 25,486810,2020-01-08 17:40:20:403,1.5856,-2.0421,11.9893,-0.0866,-0.0411,9.8062,0.3634,0.0405,-0.2362,-14.75,-33.81,19.06,349.69,-85.09,-150.75
