,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
56083,50.595734,-4.483823,243,1.22,9.0,268.4,Oct-21,5542541,2019-08-17 08:52:51:908,0.299,0.1827,9.5683,-0.0077,-0.0114,9.8066,0.0181,0.0426,0.0075,-4.13,28.65,7.89,261.7,-2.13,1.73
56084,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-21,5542640,2019-08-17 08:52:52:007,-0.027,0.0986,10.0429,0.0033,-0.0041,9.8066,-0.0256,0.0245,0.0447,-4.38,28.88,6.85,261.76,-2.2,1.77
56085,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-22,5542741,2019-08-17 08:52:52:108,-0.045,0.1163,10.24,-0.0021,-0.0038,9.8066,0.0011,0.0074,0.0011,-4.09,28.98,6.57,261.75,-2.22,1.75
56086,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-22,5542841,2019-08-17 08:52:52:208,-0.014,0.11,9.4151,-0.0013,0.0026,9.8067,0.0107,0.0,0.0362,-4.09,28.98,6.57,261.75,-2.22,1.75
56087,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-22,5542940,2019-08-17 08:52:52:307,0.0889,0.1483,10.0307,0.008,0.0118,9.8066,-0.0064,0.0064,0.0202,-3.98,28.75,7.6,261.69,-2.21,1.75
56088,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-22,5543041,2019-08-17 08:52:52:408,0.3157,0.2835,10.1727,0.01,0.0237,9.8066,-0.0064,-0.0639,0.0352,-4.56,28.92,6.55,259.87,-2.06,1.72
56089,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-22,5543141,2019-08-17 08:52:52:508,0.3881,0.4563,10.0423,0.0078,0.02,9.8066,-0.0096,-0.0352,0.0138,-4.56,28.92,6.55,259.87,-2.06,1.72
56090,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-22,5543241,2019-08-17 08:52:52:608,0.3164,0.4027,9.1639,0.0079,0.0343,9.8066,0.0309,-0.0117,0.0021,-4.54,28.77,7.19,259.91,-1.86,1.71
56091,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-22,5543341,2019-08-17 08:52:52:708,0.4154,0.2933,8.6105,-0.0005,0.0097,9.8066,-0.0085,0.0522,0.0043,-4.71,28.7,7.37,259.92,-1.8,1.72
56092,50.595734,-4.483843,243,1.64,9.0,271.4,Oct-22,5543441,2019-08-17 08:52:52:808,-0.0554,0.4106,8.9078,0.0059,0.0201,9.8066,-0.0085,0.0522,0.0043,-4.71,28.7,7.37,259.92,-1.8,1.72
