,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
55238,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5523746,2019-08-18 23:51:53:279,0.052,0.0009,9.7481,0.0794,0.0787,9.806,0.006,-0.0019,-0.0181
55239,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5523845,2019-08-18 23:51:53:378,-0.0007,0.7574,9.7721,0.088,0.0816,9.8059,0.0007,-0.019,-0.0138
55240,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5523945,2019-08-18 23:51:53:478,0.1866,0.3887,9.948,0.0946,0.0782,9.8059,-0.01,-0.019,-0.0117
55241,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524045,2019-08-18 23:51:53:578,-0.4442,0.0314,10.1875,0.0855,0.0927,9.8058,0.0113,0.013,-0.0106
55242,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524145,2019-08-18 23:51:53:678,-0.5059,0.1266,9.8086,0.0402,0.1269,9.8057,0.0284,0.0226,-0.0042
55243,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524245,2019-08-18 23:51:53:778,-0.3317,0.3839,9.2268,0.0141,0.1491,9.8055,0.0252,0.0162,-0.0032
55244,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524345,2019-08-18 23:51:53:878,-0.2503,0.1122,9.2064,-0.018,0.1676,9.8052,0.0081,0.0172,-0.0042
55245,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524446,2019-08-18 23:51:53:979,-0.3323,0.348,9.8241,-0.0401,0.1707,9.8051,-0.0046,0.0172,-0.0032
55246,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524545,2019-08-18 23:51:54:078,-0.4382,0.4198,9.3902,-0.0661,0.1739,9.8049,-0.011,0.0045,0.0011
55247,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524645,2019-08-18 23:51:54:178,-0.4574,0.6114,9.653,-0.0747,0.1853,9.8046,0.006,-0.0051,0.0022
55248,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524745,2019-08-18 23:51:54:278,-0.4604,0.5198,10.3371,-0.0771,0.2091,9.8041,0.006,-0.0147,0.0075
55249,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524846,2019-08-18 23:51:54:379,-0.4131,0.5629,9.9426,-0.1127,0.253,9.8027,0.0018,-0.0115,0.0075
55250,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5524946,2019-08-18 23:51:54:479,-0.3862,0.5318,10.1581,-0.1871,0.3388,9.799,-0.0004,-0.003,0.0043
55251,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525046,2019-08-18 23:51:54:579,-0.3862,0.4665,9.8864,-0.2282,0.3731,9.7969,-0.0046,-0.0094,0.0043
55252,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525145,2019-08-18 23:51:54:678,-0.3856,0.442,9.6284,-0.2628,0.4132,9.7944,-0.0004,-0.0073,0.0064
55253,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525245,2019-08-18 23:51:54:778,-0.2491,0.7209,9.8301,-0.276,0.4327,9.7932,0.0007,-0.0073,0.0053
55254,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525345,2019-08-18 23:51:54:878,-0.2653,0.3773,9.9678,-0.2943,0.4546,9.7917,0.0028,0.0034,0.0043
55255,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525446,2019-08-18 23:51:54:979,-0.3347,0.5204,9.3303,-0.2901,0.4676,9.7912,0.0049,0.0023,0.0053
55256,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525545,2019-08-18 23:51:55:078,-0.2132,0.4809,9.9498,-0.2979,0.481,9.7903,0.0049,0.0076,0.0064
55257,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525646,2019-08-18 23:51:55:179,-0.0929,0.5401,10.0079,-0.2851,0.4934,9.7901,-0.0046,-0.0094,0.0053
55258,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525746,2019-08-18 23:51:55:279,-0.1342,0.7089,9.7703,-0.2649,0.5211,9.7892,-0.0057,-0.0094,0.0053
55259,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525845,2019-08-18 23:51:55:378,0.0831,0.6545,9.9546,-0.2307,0.5211,9.7901,0.0028,-0.0041,0.0064
55260,45.81888,-0.164357,150.94,19.08,7.504,124.6,0 / 15,5525946,2019-08-18 23:51:55:479,0.0059,0.4923,9.8708,-0.2029,0.5269,9.7904,0.0028,0.0098,0.0064
