,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
38407,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943662,2019-08-12 10:57:06:152,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38408,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943663,2019-08-12 10:57:06:153,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38409,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943663,2019-08-12 10:57:06:153,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38410,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943663,2019-08-12 10:57:06:153,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38411,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943664,2019-08-12 10:57:06:154,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38412,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943664,2019-08-12 10:57:06:154,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38413,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943665,2019-08-12 10:57:06:155,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38414,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943665,2019-08-12 10:57:06:155,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38415,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943665,2019-08-12 10:57:06:155,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
38416,45.882774,-0.368653,94.12,21.73,7.504,311.3,0 / 19,1943666,2019-08-12 10:57:06:156,-0.3566,0.0194,10.0064,-0.1763,-0.1041,9.8045,-0.027,-0.0135,-0.0049
