,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
21976,51.997894,-2.105691,60,14.08,11.0,272.5,,14 / 23,2197646,2019-08-16 12:06:02:015,0.3914,0.0128,10.2361,0.0199,-0.0059,9.8066,-0.0064,0.0342,-0.0054,1.63,29.05,7.3,274.59,2.23,-1.89
21977,51.997894,-2.105691,60,14.08,11.0,272.5,,14 / 23,2197745,2019-08-16 12:06:02:114,0.4151,-0.0181,9.5301,0.0402,-0.0163,9.8066,0.0032,0.0651,-0.0096,1.08,29.08,7.31,272.59,2.12,-2.12
21978,51.997894,-2.105691,60,14.08,11.0,272.5,,14 / 23,2197845,2019-08-16 12:06:02:214,-0.1342,-0.2105,10.4882,0.0042,-0.0146,9.8066,-0.0032,0.0022,-0.0011,2.22,29.0,7.34,274.55,2.03,-2.14
21979,51.997894,-2.105691,60,14.08,11.0,272.5,,14 / 23,2197945,2019-08-16 12:06:02:314,-0.2086,0.3485,8.6372,0.0111,0.0234,9.8066,-0.0298,0.0597,0.0117,2.22,29.0,7.34,274.55,2.03,-2.14
21980,51.997894,-2.105691,60,14.08,11.0,272.5,,14 / 23,2198045,2019-08-16 12:06:02:414,-0.6,-0.2633,11.3221,0.0356,-0.0087,9.8066,-0.0298,0.0597,0.0117,1.66,29.17,6.79,274.59,2.16,-2.22
21981,51.997894,-2.105691,60,14.08,11.0,272.5,,14 / 23,2198145,2019-08-16 12:06:02:514,-0.7399,0.4314,9.7213,-0.0451,-0.0436,9.8065,0.0213,-0.0223,0.0692,1.67,29.19,6.72,274.59,2.16,-2.22
21982,51.997913,-2.105899,60,14.34,11.0,273.0,,14 / 22,2198245,2019-08-16 12:06:02:614,-0.5183,-0.6486,9.3418,-0.0406,-0.0569,9.8064,-0.0575,-0.0116,-0.015,0.64,29.02,7.56,272.57,1.85,-1.95
21983,51.997913,-2.105899,60,14.34,11.0,273.0,,14 / 22,2198345,2019-08-16 12:06:02:714,0.3377,0.1766,8.3209,0.0,-0.0154,9.8066,-0.0181,0.0448,0.0096,0.61,28.93,7.92,272.57,1.85,-1.95
21984,51.997913,-2.105899,60,14.34,11.0,273.0,,14 / 22,2198447,2019-08-16 12:06:02:816,-0.2043,-0.2676,9.6196,-0.0486,-0.0083,9.8065,0.0341,-0.0159,0.0181,0.61,28.93,7.92,272.57,1.85,-1.95
21985,51.997913,-2.105899,60,14.34,11.0,273.0,,14 / 22,2198545,2019-08-16 12:06:02:914,-0.3813,0.0051,9.6972,-0.0349,-0.0014,9.8066,0.0234,0.0065,0.0159,1.07,28.92,7.91,272.55,1.81,-1.67
