,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
34043,45.87808,-0.317438,86.97,21.58,3.216,88.8,15 / 18,3404310,2019-08-09 23:32:01:537,0.61,-1.7063,9.9464,0.9843,-0.9092,9.7147,0.0406,0.0408,-0.0061
34044,45.87808,-0.317438,86.97,21.58,3.216,88.8,15 / 18,3404410,2019-08-09 23:32:01:637,1.2942,-0.6912,8.8038,1.0065,-0.8762,9.7154,-0.0757,0.0237,-0.0422
34045,45.87808,-0.317438,86.97,21.58,3.216,88.8,15 / 18,3404510,2019-08-09 23:32:01:737,1.5414,-1.5196,9.5011,1.0112,-0.8901,9.7137,-0.0362,-0.0109,-0.044
34046,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3404610,2019-08-09 23:32:01:837,0.9728,-0.8438,9.592,1.0099,-0.9112,9.7119,0.0087,0.0013,-0.0277
34047,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3404710,2019-08-09 23:32:01:937,1.1242,-0.9527,10.0625,1.0084,-0.9139,9.7118,0.0178,0.0184,0.0087
34048,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3404810,2019-08-09 23:32:02:037,1.5258,-0.7636,9.8506,1.0103,-0.9271,9.7103,-0.0333,-0.008,-0.0282
34049,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3404911,2019-08-09 23:32:02:138,1.4121,-0.5547,10.0912,0.9844,-0.9171,9.7139,-0.0002,-0.0359,0.0232
34050,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3405011,2019-08-09 23:32:02:238,0.3976,-0.9306,9.5118,0.9656,-0.9108,9.7164,-0.0035,-0.0313,-0.0225
34051,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3405110,2019-08-09 23:32:02:337,0.2784,-0.2488,9.0378,0.9326,-0.9165,9.7191,0.0247,-0.0139,-0.0333
34052,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3405210,2019-08-09 23:32:02:437,0.3766,-0.7989,9.0749,0.9264,-0.8952,9.7217,-0.0516,0.0049,0.0266
34053,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3405311,2019-08-09 23:32:02:538,0.5161,-0.0735,9.7129,0.9249,-0.8851,9.7227,-0.0204,0.0083,-0.0197
34054,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3405411,2019-08-09 23:32:02:638,0.6286,-0.7678,10.3049,0.9294,-0.8946,9.7214,0.0391,0.0106,0.0001
34055,45.878,-0.314958,87.57,21.72,3.216,96.5,13 / 17,3405511,2019-08-09 23:32:02:738,0.4197,-0.8887,9.5023,0.9226,-0.902,9.7214,-0.0354,-0.0027,0.0147
34056,45.878,-0.314958,87.57,21.72,3.216,96.5,14 / 18,3405610,2019-08-09 23:32:02:837,0.6005,-0.9048,9.3544,0.912,-0.9037,9.7222,0.0061,0.0042,-0.004
34057,45.878,-0.314958,87.57,21.72,3.216,96.5,14 / 18,3405711,2019-08-09 23:32:02:938,0.9009,-0.5361,9.9021,0.9136,-0.8975,9.7227,-0.0104,-0.0106,0.0038
34058,45.878,-0.314958,87.57,21.72,3.216,96.5,14 / 18,3405810,2019-08-09 23:32:03:037,-0.0711,-0.5469,9.1898,0.8906,-0.8838,9.726,-0.0188,-0.0172,0.0222
34059,45.878,-0.314958,87.57,21.72,3.216,96.5,14 / 18,3405911,2019-08-09 23:32:03:138,0.8291,-0.9156,9.3993,0.8819,-0.8815,9.7271,-0.0017,0.0009,-0.0131
34060,45.878,-0.314958,87.57,21.72,3.216,96.5,14 / 18,3406010,2019-08-09 23:32:03:237,0.7154,0.2276,9.8351,0.8787,-0.8902,9.7266,-0.0129,-0.0016,-0.0109
34061,45.878,-0.314958,87.57,21.72,3.216,96.5,14 / 18,3406111,2019-08-09 23:32:03:338,0.285,-1.2412,9.4418,0.8725,-0.9253,9.7238,-0.0417,0.0106,0.0242
34062,45.878,-0.314958,87.57,21.72,3.216,96.5,14 / 18,3406210,2019-08-09 23:32:03:437,0.6879,-1.1299,9.4292,0.8826,-0.9051,9.7248,0.0068,0.0195,-0.02
