,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
7136,52.095722,-1.921867,91,14.05,9.0,176.1,,Dec-24,713645,2019-08-16 11:41:18:014,-0.0386,0.1356,9.226,0.0285,0.0084,9.8066,0.0069,-0.0382,-0.0011,-20.99,-0.02,-21.43,180.73,5.73,-0.8
7137,52.095722,-1.921867,91,14.05,9.0,176.1,,Dec-24,713746,2019-08-16 11:41:18:115,-0.2362,0.2895,10.8289,0.045,0.0025,9.8065,0.0101,0.0129,-0.0032,-20.54,-0.49,-21.86,180.75,5.99,-0.79
7138,52.095722,-1.921867,91,14.05,9.0,176.1,,Dec-24,713845,2019-08-16 11:41:18:214,-0.0196,0.0267,9.6999,-0.001,0.0088,9.8066,-0.0176,0.0204,-0.0181,-20.54,-0.49,-21.86,180.75,5.99,-0.79
7139,52.095722,-1.921867,91,14.05,9.0,176.1,,Dec-24,713945,2019-08-16 11:41:18:314,0.2434,-0.3811,9.308,-0.0048,-0.016,9.8066,-0.0048,0.0119,0.0,-20.75,-0.93,-21.64,178.23,5.99,-0.74
7140,52.095722,-1.921867,91,14.05,9.0,176.1,,Dec-24,714046,2019-08-16 11:41:18:415,0.0323,0.2417,9.5345,-0.0116,-0.0245,9.8066,-0.0389,0.0183,0.0064,-20.76,-0.48,-21.65,178.23,5.99,-0.74
7141,52.095722,-1.921867,91,14.05,9.0,176.1,,Dec-24,714145,2019-08-16 11:41:18:514,0.2964,-0.634,9.3736,-0.0143,-0.048,9.8065,-0.0027,-0.0105,-0.0181,-20.51,-0.94,-21.87,178.5,5.91,-1.02
7142,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,714246,2019-08-16 11:41:18:615,-0.4217,0.0011,10.0447,-0.0191,0.0079,9.8066,0.025,-0.0137,-0.0085,-20.51,-0.94,-21.87,178.5,5.91,-1.02
7143,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,714346,2019-08-16 11:41:18:715,-0.2987,0.1822,10.34,-0.0453,0.0261,9.8065,0.025,-0.0137,-0.0085,-21.01,-1.4,-21.37,178.31,5.64,-0.88
7144,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,714445,2019-08-16 11:41:18:814,0.3498,-0.0404,8.9115,-0.0183,0.0205,9.8066,0.0122,-0.0531,-0.0256,-20.76,-0.48,-21.65,178.31,5.64,-0.88
7145,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,714546,2019-08-16 11:41:18:915,-0.409,0.5275,10.2026,-0.0038,0.0024,9.8066,0.0058,-0.0041,-0.0234,-21.03,-0.02,-21.4,180.65,5.5,-0.71
7146,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,714645,2019-08-16 11:41:19:014,0.3527,0.089,10.2004,0.0059,-0.0111,9.8066,0.0058,-0.0329,0.0096,-21.03,-0.02,-21.4,180.65,5.5,-0.71
7147,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,714745,2019-08-16 11:41:19:114,-0.1185,0.185,9.7954,0.018,-0.0165,9.8066,-0.0357,0.0108,-0.0149,-20.75,-0.93,-21.64,178.25,5.54,-0.78
7148,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,714845,2019-08-16 11:41:19:214,0.1934,-0.541,8.6575,0.0284,-0.0404,9.8065,-0.0016,-0.0563,-0.0021,-20.75,-0.93,-21.64,178.25,5.54,-0.78
7149,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,714946,2019-08-16 11:41:19:315,-0.0281,0.0026,9.506,-0.0095,-0.003,9.8066,0.0229,0.0151,-0.0043,-20.71,-0.93,-21.68,178.48,5.71,-1.01
7150,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,715046,2019-08-16 11:41:19:415,-0.122,0.4003,9.9589,-0.028,0.002,9.8066,-0.0112,-0.018,0.0256,-21.02,-0.94,-21.38,178.48,5.71,-1.01
7151,52.09562,-1.921877,89,13.65,9.0,176.5,,Dec-24,715145,2019-08-16 11:41:19:514,0.0244,-0.1506,9.3273,0.0231,0.0095,9.8066,0.0197,-0.0116,-0.0032,-20.55,-0.94,-21.83,178.47,5.54,-1.0
7152,52.095505,-1.921869,89,13.39,10.0,176.7,,Dec-24,715246,2019-08-16 11:41:19:615,-0.0454,-0.2109,9.5918,0.033,0.0051,9.8066,0.0197,-0.0116,-0.0032,-20.55,-0.94,-21.83,178.47,5.54,-1.0
