,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
15496,52.461235,-1.710494,158.49,21.23,6,4.35,25 / 25,1863608,2020-01-08 16:52:18:584,3.0428,-2.5181,8.6011,-0.0267,0.0156,9.8066,-0.1425,-0.3295,0.2431,-5.19,-37.56,-12.56,227.47,-86.17,-145.9
15497,52.461235,-1.710494,158.49,21.23,6,4.35,25 / 25,1863708,2020-01-08 16:52:18:684,0.5731,0.2806,10.4378,0.0208,-0.0391,9.8065,0.1105,-0.0597,0.0227,-4.81,-36.69,-11.81,232.15,-86.18,-141.91
15498,52.461235,-1.710494,158.49,21.23,6,4.35,25 / 25,1863808,2020-01-08 16:52:18:784,-1.442,0.0858,9.8,-0.0337,0.0126,9.8065,-0.031,-0.225,0.2183,-4.69,-37.0,-11.19,233.53,-86.04,-141.16
15499,52.461235,-1.710494,158.49,21.23,6,4.35,25 / 25,1863907,2020-01-08 16:52:18:883,-2.3952,0.2728,9.9695,0.0151,-0.0038,9.8066,-0.0215,-0.0058,-0.0074,-4.37,-37.81,-11.87,228.76,-86.14,-140.97
15500,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864008,2020-01-08 16:52:18:984,0.2306,-0.9251,9.9957,-0.024,0.0254,9.8065,-0.0521,-0.1018,0.0893,-4.5,-38.31,-12.37,229.49,-86.17,-140.21
15501,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864108,2020-01-08 16:52:19:084,2.3882,0.5999,9.4,-0.0067,0.0181,9.8066,-0.022,-0.288,0.0678,-4.31,-37.69,-13.06,225.44,-86.14,-144.01
15502,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864208,2020-01-08 16:52:19:184,-1.9165,0.7012,8.6626,-0.0241,-0.0249,9.8066,0.1781,-0.161,0.1328,-4.31,-37.94,-12.87,225.9,-86.25,-143.71
15503,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864308,2020-01-08 16:52:19:284,2.2962,-2.9598,8.1551,-0.0302,0.0165,9.8065,-0.0657,-0.335,0.1241,-5.19,-37.06,-12.37,230.67,-86.01,-143.2
15504,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864407,2020-01-08 16:52:19:383,-1.7442,0.9703,11.1471,0.0434,-0.022,9.8064,0.153,0.1869,-0.3065,-5.44,-37.06,-13.06,229.72,-86.0,-143.24
15505,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864508,2020-01-08 16:52:19:484,0.4688,0.2703,10.7707,-0.061,0.0221,9.8063,-0.0071,-0.2297,0.2953,-5.0,-37.19,-12.56,230.37,-86.05,-142.63
15506,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864608,2020-01-08 16:52:19:584,-1.9531,0.5287,8.6446,-0.0002,-0.0149,9.8066,-0.0038,0.1998,-0.1062,-4.87,-37.62,-12.69,232.68,-85.95,-139.6
15507,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864707,2020-01-08 16:52:19:683,0.9566,0.5111,9.7216,-0.0145,-0.0157,9.8066,0.0175,-0.0185,0.0522,-5.25,-36.69,-12.25,234.58,-86.11,-139.05
15508,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 25,1864808,2020-01-08 16:52:19:784,1.5796,-0.6342,9.7196,0.019,-0.0033,9.8065,0.1017,0.2022,-0.0978,-5.06,-37.5,-12.19,235.07,-85.95,-138.11
15509,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1864910,2020-01-08 16:52:19:886,-2.1003,0.8342,10.7911,0.0088,0.0349,9.8066,-0.0164,0.1459,-0.1222,-5.25,-37.5,-12.06,232.28,-85.87,-141.07
15510,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865008,2020-01-08 16:52:19:984,0.3679,1.3815,10.5275,0.0385,-0.0295,9.8065,0.1312,0.1646,-0.1393,-5.44,-37.25,-12.25,231.07,-85.92,-142.54
15511,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865108,2020-01-08 16:52:20:084,-1.3751,1.8685,9.8908,0.0098,0.0003,9.8066,0.058,0.2275,-0.1358,-5.31,-37.5,-11.87,232.7,-85.8,-140.43
15512,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865208,2020-01-08 16:52:20:184,4.2183,-3.169,8.8544,0.0506,-0.0571,9.8063,0.235,0.3899,-0.2621,-5.62,-37.37,-11.81,235.42,-85.93,-141.92
15513,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865308,2020-01-08 16:52:20:284,-0.0757,0.7765,8.8532,0.0661,-0.0301,9.8063,0.25,0.4814,-0.398,-5.19,-37.31,-12.25,233.33,-85.81,-139.74
15514,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865408,2020-01-08 16:52:20:384,3.1664,-3.8722,7.4469,0.046,-0.1082,9.8059,0.3226,0.3929,-0.2588,-5.62,-37.31,-12.12,240.16,-85.94,-136.7
15515,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865508,2020-01-08 16:52:20:484,-4.2743,1.9274,11.1362,0.0521,-0.0904,9.8061,0.269,0.4895,-0.4142,-4.81,-37.5,-12.37,234.25,-85.95,-139.04
15516,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865608,2020-01-08 16:52:20:584,2.2372,-1.8896,8.3523,0.023,0.0008,9.8066,-0.1513,-0.0422,0.0815,-5.06,-37.25,-12.37,230.49,-85.91,-143.17
15517,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865708,2020-01-08 16:52:20:684,-3.2051,2.9107,10.3219,0.0494,-0.0658,9.8062,0.1229,0.4028,-0.2481,-4.75,-37.56,-11.69,235.12,-85.83,-137.51
15518,52.461235,-1.710494,158.49,21.23,6,4.35,24 / 24,1865808,2020-01-08 16:52:20:784,0.461,0.7481,9.6861,0.0088,-0.0046,9.8066,-0.1271,-0.2266,0.0509,-5.44,-36.94,-11.87,234.21,-85.93,-139.03
