,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
17854,52.73496,-1.640341,140.93,11.13,4,332.89,22 / 22,1785420,2019-11-06 11:11:32:763,-2.7273,2.1061,8.4495,0.0272,0.0114,9.8065,-0.0182,-0.6077,0.4605,-9.94,-37.81,-0.94,165.85,-87.45,79.22
17855,52.73496,-1.640341,140.93,11.13,4,332.89,22 / 22,1785520,2019-11-06 11:11:32:863,0.4666,-7.0623,10.1417,0.0229,-0.0588,9.8064,0.0695,0.3001,-0.226,-8.87,-37.62,-0.94,169.87,-87.85,84.63
17856,52.73496,-1.640341,140.93,11.13,4,332.89,22 / 22,1785620,2019-11-06 11:11:32:963,-0.9344,-1.765,9.6459,0.0208,-0.1021,9.806,-0.0426,0.8009,-0.4195,-10.19,-38.0,-0.81,169.87,-87.85,84.63
17857,52.73496,-1.640341,140.93,11.13,4,332.89,22 / 22,1785720,2019-11-06 11:11:33:063,0.3129,3.3312,10.228,-0.0117,0.0007,9.8065,-0.0408,0.4392,-0.2245,-9.75,-36.56,-0.44,179.35,-88.49,89.29
17858,52.73496,-1.640341,140.93,11.13,4,332.89,22 / 22,1785820,2019-11-06 11:11:33:163,-1.4597,3.0605,9.8613,-0.0348,0.0261,9.8065,0.0893,-0.7594,0.4035,-10.62,-37.0,-0.94,164.93,-88.17,78.54
17859,52.73496,-1.640341,140.93,11.13,4,332.89,22 / 22,1785920,2019-11-06 11:11:33:263,0.1796,-9.0814,11.6951,-0.0163,-0.002,9.8066,0.234,-0.9228,0.5306,-9.75,-37.94,-0.75,162.02,-88.15,75.59
17860,52.735046,-1.640416,140.99,11.12,4,331.26,21 / 21,1786020,2019-11-06 11:11:33:363,0.926,-4.7228,9.6797,0.1086,-0.0942,9.8055,0.0965,-0.414,0.2632,-9.25,-37.81,-0.44,162.02,-88.15,75.59
17861,52.735046,-1.640416,140.99,11.12,4,331.26,21 / 21,1786120,2019-11-06 11:11:33:463,0.1608,5.4169,9.4891,-0.0178,0.045,9.8065,-0.0034,0.4132,-0.2209,-9.44,-38.12,-0.69,177.56,-88.62,93.65
17862,52.735046,-1.640416,140.99,11.12,4,331.26,21 / 21,1786221,2019-11-06 11:11:33:564,1.354,4.7084,9.4649,-0.0193,0.1017,9.8061,-0.1885,0.4801,-0.3546,-9.56,-37.56,0.25,180.99,-88.02,91.12
17863,52.735046,-1.640416,140.99,11.12,4,331.26,21 / 21,1786320,2019-11-06 11:11:33:663,-0.6123,-1.2977,9.2672,-0.0594,0.0647,9.8062,0.0112,-0.2216,0.0911,-9.37,-37.69,0.19,180.99,-88.02,91.12
17864,52.735046,-1.640416,140.99,11.12,4,331.26,21 / 21,1786420,2019-11-06 11:11:33:763,1.9765,-8.1576,10.005,-0.0006,-0.1142,9.8059,0.0614,-0.9549,0.5581,-9.25,-36.0,-0.56,173.63,-87.63,82.55
17865,52.735046,-1.640416,140.99,11.12,4,331.26,21 / 21,1786520,2019-11-06 11:11:33:863,-0.6704,6.0971,9.2395,0.0112,-0.133,9.8057,0.2343,-0.8029,0.5005,-9.37,-36.06,-1.06,166.88,-88.4,81.79
17866,52.735046,-1.640416,140.99,11.12,4,331.26,21 / 21,1786621,2019-11-06 11:11:33:964,2.6119,3.5882,9.656,-0.0296,0.0675,9.8063,0.0222,0.0847,-0.0488,-9.62,-37.19,-1.5,165.67,-87.98,79.55
17867,52.735046,-1.640416,140.99,11.12,4,331.26,21 / 21,1786719,2019-11-06 11:11:34:062,1.6385,-3.1479,11.4092,0.0458,-0.0326,9.8065,0.0877,0.1532,-0.222,-9.56,-36.94,-1.25,165.67,-87.98,79.55
