,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
31017,51.841503,-2.191501,78,24.56,11.0,225.1,,18 / 24,3101745,2019-08-16 12:21:06:114,-0.3416,-0.0795,10.2939,0.0176,0.0186,9.8066,-0.0149,-0.0469,-0.0096,-10.26,27.9,-4.03,249.89,3.42,0.57
31018,51.841503,-2.191501,78,24.56,11.0,225.1,,18 / 24,3101845,2019-08-16 12:21:06:214,-0.1103,-0.0036,9.5269,0.0299,0.01,9.8066,0.0117,-0.0149,0.0021,-9.69,28.22,-3.11,249.89,3.42,0.57
31019,51.841503,-2.191501,78,24.56,11.0,225.1,,18 / 24,3101945,2019-08-16 12:21:06:314,-0.0191,-0.3084,9.4078,-0.0183,-0.0021,9.8066,0.0053,0.0064,0.0085,-10.6,27.98,-2.18,248.34,3.53,0.43
31020,51.841503,-2.191501,78,24.56,11.0,225.1,,18 / 24,3102046,2019-08-16 12:21:06:415,-0.0293,0.0616,10.0954,-0.0341,-0.0231,9.8066,0.016,0.0085,0.0085,-9.95,28.12,-3.19,250.01,3.34,0.56
31021,51.841503,-2.191501,78,24.56,11.0,225.1,,18 / 24,3102146,2019-08-16 12:21:06:515,-0.0585,0.0863,9.9517,-0.0225,0.0115,9.8066,0.016,0.0085,0.0085,-9.95,28.12,-3.19,250.01,3.34,0.56
31022,51.84136,-2.19177,78,24.5,11.0,226.4,,18 / 24,3102245,2019-08-16 12:21:06:614,0.2525,-0.234,9.6278,-0.0348,0.0473,9.8065,0.0032,0.0277,-0.0224,-10.81,27.66,-4.24,248.07,3.53,0.85
31023,51.84136,-2.19177,78,24.5,11.0,226.4,,18 / 24,3102346,2019-08-16 12:21:06:715,-0.12,-0.2797,10.2655,0.0109,-0.007,9.8066,-0.0597,-0.0309,-0.0107,-11.2,27.37,-5.04,247.22,3.53,0.75
31024,51.84136,-2.19177,78,24.5,11.0,226.4,,18 / 24,3102445,2019-08-16 12:21:06:814,0.052,-0.2958,10.206,-0.0095,-0.0079,9.8066,0.0117,0.0085,-0.0011,-11.2,27.37,-5.04,247.22,3.53,0.75
31025,51.84136,-2.19177,78,24.5,11.0,226.4,,18 / 24,3102545,2019-08-16 12:21:06:914,0.158,-0.3108,9.3082,-0.016,-0.0014,9.8066,-0.0021,-0.0202,-0.0021,-10.12,27.74,-5.27,249.74,3.46,0.78
31026,51.84136,-2.19177,78,24.5,11.0,226.4,,18 / 24,3102645,2019-08-16 12:21:07:014,0.1909,0.0284,9.2984,-0.0074,-0.015,9.8066,-0.0448,0.0096,0.0042,-11.42,27.06,-6.13,247.13,3.36,0.79
