,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
20756,52.002354,-2.085211,74,7.17,9.0,246.4,,16 / 23,2075645,2019-08-16 12:04:00:014,-0.1251,-0.2003,10.0969,-0.0008,-0.0391,9.8066,0.0032,0.0161,0.0096,-11.79,26.5,7.66,246.8,2.95,0.05
20757,52.002354,-2.085211,74,7.17,9.0,246.4,,16 / 23,2075746,2019-08-16 12:04:00:115,-0.2454,-0.3191,9.9659,-0.0137,-0.0104,9.8066,0.0022,0.0012,0.017,-11.4,26.7,7.56,248.6,2.86,0.1
20758,52.002354,-2.085211,74,7.17,9.0,246.4,,16 / 23,2075845,2019-08-16 12:04:00:214,-0.0809,-0.2188,9.9081,-0.0182,-0.0166,9.8066,-0.0042,-0.0073,0.0106,-11.4,26.7,7.56,248.6,2.86,0.1
20759,52.002354,-2.085211,74,7.17,9.0,246.4,,16 / 23,2075945,2019-08-16 12:04:00:314,0.0147,-0.0635,9.7997,-0.0135,-0.0031,9.8066,-0.001,-0.0116,0.0138,-11.45,26.32,8.72,247.91,2.73,0.16
20760,52.002354,-2.085211,74,7.17,9.0,246.4,,16 / 23,2076045,2019-08-16 12:04:00:414,-0.1379,-0.1598,10.005,-0.0203,-0.0036,9.8066,-0.001,-0.0116,0.0138,-11.51,26.47,8.2,247.91,2.73,0.16
20761,52.002354,-2.085211,74,7.17,9.0,246.4,,16 / 23,2076145,2019-08-16 12:04:00:514,-0.0675,-0.2362,9.6788,-0.0052,-0.0153,9.8066,-0.0042,0.015,0.0085,-11.75,26.41,8.03,245.93,2.61,0.28
20762,52.00233,-2.085321,75,7.04,9.0,246.1,,16 / 23,2076245,2019-08-16 12:04:00:614,-0.0182,-0.0223,9.7204,-0.0129,-0.0142,9.8066,0.0203,0.0342,0.0106,-11.37,26.55,8.1,248.51,2.52,0.27
20763,52.00233,-2.085321,75,7.04,9.0,246.1,,16 / 23,2076345,2019-08-16 12:04:00:714,-0.3635,-0.1025,9.7007,-0.0151,-0.0391,9.8066,-0.033,0.0246,0.0266,-11.43,26.68,7.57,248.45,2.27,0.27
20764,52.00233,-2.085321,75,7.04,9.0,246.1,,16 / 23,2076445,2019-08-16 12:04:00:814,-0.1849,-0.1232,10.2553,0.0094,-0.0099,9.8066,0.0032,0.0108,0.0053,-11.57,26.38,8.37,248.45,2.27,0.27
20765,52.00233,-2.085321,75,7.04,9.0,246.1,,16 / 23,2076545,2019-08-16 12:04:00:914,0.1335,0.1399,9.8788,0.0121,-0.0365,9.8066,-0.0373,-0.0084,0.0,-11.57,26.38,8.37,248.45,2.27,0.27
