,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
673,1457870435.0,41.1740478,-8.6037957,115.8,0.000,336.20,1.2,?,?
674,1457870436.0,41.1740482,-8.603795283,116.0,0.051,141.00,1.2,?,?
675,1457870437.0,41.1740484,-8.603794817,116.1,0.000,359.10,1.2,?,?
676,1457870438.0,41.1740478,-8.603794767,116.2,0.000,354.50,1.2,?,?
677,1457870439.0,41.17404575,-8.603795333,116.3,0.000,8.30,1.2,?,?
678,1457870440.0,41.17404575,-8.60379535,116.2,0.051,145.70,1.2,?,?
679,1457870441.0,41.174045767,-8.603794283,116.1,0.000,183.30,1.2,?,?
680,1457870442.0,41.174044367,-8.603793733,116.0,0.000,270.70,1.2,?,?
681,1457870443.0,41.174043467,-8.603794183,116.0,0.000,240.20,1.2,?,?
682,1457870444.0,41.1740435,-8.603794133,116.0,0.051,6.00,1.2,?,?
683,1457870445.0,41.17404425,-8.603793783,116.0,0.051,14.60,1.2,?,?
684,1457870446.0,41.17404375,-8.6037946,115.9,0.000,146.60,1.2,?,?
685,1457870447.0,41.174043517,-8.603794833,116.0,0.000,357.00,1.2,?,?
686,1457870448.0,41.174044333,-8.60379475,116.3,0.206,350.80,1.2,?,?
687,1457870449.0,41.1740462,-8.603798583,116.2,0.977,351.00,1.2,?,?
688,1457870450.0,41.17405995,-8.603804767,116.8,1.749,0.40,1.2,?,?
689,1457870451.0,41.174073667,-8.603807,117.2,1.338,3.70,1.2,?,?
690,1457870452.0,41.174076533,-8.603805867,117.3,0.360,2.80,1.3,?,?
691,1457870453.0,41.174079983,-8.6038047,117.5,0.154,349.30,1.3,?,?
692,1457870454.0,41.1740844,-8.603803433,117.4,0.257,344.70,1.3,?,?
693,1457870455.0,41.174095317,-8.6038042,117.5,0.926,349.80,1.2,?,?
694,1457870456.0,41.17410675,-8.603804617,117.4,1.492,356.90,1.2,?,?
695,1457870457.0,41.174122683,-8.6038041,117.4,1.440,359.30,1.2,?,?
696,1457870458.0,41.174136467,-8.603804483,117.2,1.338,358.20,1.2,?,?
697,1457870459.0,41.17415045,-8.6038026,117.0,1.338,4.50,1.2,?,?
698,1457870460.0,41.17416655,-8.603800383,117.1,1.183,3.10,1.2,?,?
699,1457870461.0,41.174176717,-8.603799533,117.2,0.720,3.20,1.1,?,?
700,1457870462.0,41.174183367,-8.6037978,117.1,0.566,357.40,1.1,?,?
701,1457870463.0,41.174192733,-8.603797,116.9,1.029,346.00,1.1,?,?
702,1457870464.0,41.174215533,-8.603801217,116.6,2.675,344.60,1.1,?,?
703,1457870465.0,41.174240383,-8.6038109,116.4,4.218,346.80,1.2,?,?
