,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
26132,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613145,2019-08-18 23:03:22:678,-0.4814,0.1242,9.034,-0.3071,0.26,9.7984,0.0018,0.013,-0.0042
26133,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613246,2019-08-18 23:03:22:779,-0.5652,0.1194,9.7433,-0.3148,0.2592,9.7982,-0.0068,0.0023,-0.0042
26134,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613346,2019-08-18 23:03:22:879,-0.5813,0.1972,10.1767,-0.3087,0.2604,9.7983,-0.0014,-0.0137,-0.0021
26135,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613445,2019-08-18 23:03:22:978,-0.3976,0.3067,9.9055,-0.3046,0.2614,9.7984,-0.0014,-0.0073,-0.0032
26136,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613546,2019-08-18 23:03:23:079,-0.4131,0.2385,9.9217,-0.3175,0.2641,9.798,-0.0014,0.0066,-0.0042
26137,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613646,2019-08-18 23:03:23:179,-0.4592,0.2953,9.3728,-0.3256,0.2827,9.7972,0.006,-0.0019,-0.0021
26138,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613745,2019-08-18 23:03:23:278,-0.4023,0.3163,9.7948,-0.3202,0.2893,9.7972,0.0081,-0.0062,-0.0021
26139,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613846,2019-08-18 23:03:23:379,-0.4179,0.1439,9.7667,-0.3041,0.2942,9.7975,0.0039,0.0002,-0.0021
26140,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2613946,2019-08-18 23:03:23:479,-0.3377,0.3139,9.629,-0.2835,0.3159,9.7975,0.006,0.0002,-0.0032
26141,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2614045,2019-08-18 23:03:23:578,-0.3126,0.3582,9.6535,-0.2719,0.3299,9.7973,0.0039,0.0013,0.0
26142,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2614145,2019-08-18 23:03:23:678,-0.3084,0.4468,9.6063,-0.2454,0.3602,9.797,-0.0046,-0.003,0.0011
26143,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2614245,2019-08-18 23:03:23:778,-0.373,0.5485,9.6482,-0.2253,0.3857,9.7965,-0.01,0.0013,0.0
26144,46.268894,-0.409028,70.2,33.09,11.792,218.1,0 / 17,2614345,2019-08-18 23:03:23:878,-0.3395,0.4306,9.6649,-0.2168,0.3988,9.7961,-0.011,0.0013,0.0011
26145,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2614445,2019-08-18 23:03:23:978,-0.2737,0.1936,9.6607,-0.2097,0.4212,9.7954,-0.0046,-0.0105,0.0022
26146,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2614546,2019-08-18 23:03:24:079,-0.291,0.4713,9.489,-0.2034,0.4212,9.7955,-0.0036,-0.0083,0.0032
26147,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2614645,2019-08-18 23:03:24:178,-0.2258,0.4779,9.7068,-0.2053,0.4299,9.7951,-0.0089,0.0002,0.0011
26148,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2614746,2019-08-18 23:03:24:279,-0.4143,0.4163,9.8714,-0.2073,0.4321,9.7949,-0.0025,-0.003,-0.0053
26149,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2614846,2019-08-18 23:03:24:379,-0.0743,0.0481,9.8313,-0.2042,0.4217,9.7955,0.0028,0.0002,-0.0106
26150,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2614945,2019-08-18 23:03:24:478,-0.2737,0.3031,9.9103,-0.1983,0.4188,9.7957,0.0081,-0.0062,-0.0128
26151,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615045,2019-08-18 23:03:24:578,-0.1186,0.0589,9.2992,-0.1967,0.4083,9.7962,-0.0004,0.0055,-0.0106
26152,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615145,2019-08-18 23:03:24:678,-0.1414,0.2624,9.4758,-0.2009,0.3901,9.7968,0.0018,0.0076,-0.0074
26153,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615246,2019-08-18 23:03:24:779,-0.039,0.0224,9.5602,-0.1896,0.3456,9.7987,0.0028,0.0013,-0.0085
26154,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615346,2019-08-18 23:03:24:879,-0.0899,0.1858,9.8307,-0.1702,0.2819,9.8011,0.0018,-0.0083,-0.0096
26155,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615446,2019-08-18 23:03:24:979,-0.0695,0.1355,9.8253,-0.1668,0.2454,9.8022,-0.0004,0.0055,-0.0096
26156,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615545,2019-08-18 23:03:25:078,-0.2623,0.2229,9.4973,-0.1742,0.2184,9.8027,-0.0014,0.0098,-0.0106
26157,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615645,2019-08-18 23:03:25:178,-0.1623,0.3211,9.6476,-0.1643,0.1657,9.8039,-0.0025,-0.003,-0.0096
26158,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615746,2019-08-18 23:03:25:279,0.0879,0.2325,10.0312,-0.1571,0.1557,9.8042,-0.0004,0.0023,-0.0096
26159,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615845,2019-08-18 23:03:25:378,0.0137,0.1074,10.0408,-0.1578,0.1371,9.8044,-0.0025,-0.0062,-0.0085
26160,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2615945,2019-08-18 23:03:25:478,-0.1342,0.3522,9.9055,-0.1555,0.1196,9.8047,0.0028,-0.0041,-0.0085
26161,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616046,2019-08-18 23:03:25:579,0.04,0.1206,9.9995,-0.1518,0.1223,9.8047,0.0049,0.0066,-0.0074
26162,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616146,2019-08-18 23:03:25:679,-0.1276,0.2068,9.9343,-0.1583,0.1181,9.8047,-0.0046,0.0076,-0.0074
26163,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616245,2019-08-18 23:03:25:778,-0.3299,0.0745,9.6565,-0.1663,0.1179,9.8045,0.0028,0.0034,-0.0085
26164,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616345,2019-08-18 23:03:25:878,-0.1575,0.2038,10.2174,-0.1773,0.1383,9.8041,0.0049,-0.0019,-0.0064
26165,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616445,2019-08-18 23:03:25:978,-0.3586,0.1427,10.1042,-0.1967,0.1552,9.8034,0.0071,-0.0009,-0.0032
26166,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616546,2019-08-18 23:03:26:079,-0.5849,0.1954,9.5602,-0.2497,0.1781,9.8019,0.0018,0.0034,-0.0011
26167,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616646,2019-08-18 23:03:26:179,-0.3557,0.4797,9.6069,-0.3157,0.2216,9.7991,0.006,-0.0009,-0.0011
26168,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616745,2019-08-18 23:03:26:278,-0.5448,0.0876,9.8541,-0.3573,0.2307,9.7974,-0.0014,0.0066,-0.0021
26169,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616845,2019-08-18 23:03:26:378,-0.4658,0.1786,10.0121,-0.3995,0.2732,9.7947,-0.011,0.0002,-0.0032
26170,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2616945,2019-08-18 23:03:26:478,-0.6214,0.1924,9.623,-0.4295,0.3055,9.7925,0.006,0.0002,0.0
26171,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2617046,2019-08-18 23:03:26:579,-0.4688,0.3229,9.9073,-0.4425,0.3366,9.7909,0.0007,-0.003,0.0022
26172,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2617146,2019-08-18 23:03:26:679,-0.6142,0.5108,9.6637,-0.4484,0.3616,9.7897,0.0007,-0.0062,0.0022
26173,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2617246,2019-08-18 23:03:26:779,-0.5771,0.2259,9.8469,-0.4439,0.3806,9.7892,-0.0025,0.0045,0.0022
26174,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2617346,2019-08-18 23:03:26:879,-0.5975,0.363,9.5566,-0.4368,0.3971,9.7889,-0.0004,0.0055,0.0032
26175,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2617445,2019-08-18 23:03:26:978,-0.5598,0.3534,9.5967,-0.4092,0.4199,9.7891,0.006,-0.0051,0.0022
26176,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2617545,2019-08-18 23:03:27:078,-0.5472,0.4396,9.5231,-0.3882,0.4214,9.7899,0.0007,0.0023,0.0032
26177,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2617646,2019-08-18 23:03:27:179,-0.3604,0.3031,9.4584,-0.3595,0.438,9.7903,0.0028,0.0023,0.0043
26178,46.268894,-0.409028,70.2,33.09,11.792,218.1,Nov-17,2617746,2019-08-18 23:03:27:279,-0.5053,0.512,9.6691,-0.3539,0.4573,9.7896,0.0113,-0.0073,0.0064
