,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
57971,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797110,2019-08-09 21:50:45:848,-0.4338,0.6561,9.9667,-0.4154,0.2644,9.7943,-0.01,-0.0156,-0.013
57972,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797210,2019-08-09 21:50:45:948,0.2563,0.321,9.6118,-0.4094,0.2642,9.7945,0.009,-0.0028,-0.0445
57973,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797310,2019-08-09 21:50:46:048,-0.8115,0.6867,9.5621,-0.4136,0.2777,9.794,0.0034,-0.0132,-0.0101
57974,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797410,2019-08-09 21:50:46:148,-0.0621,0.5711,9.8704,-0.4132,0.2777,9.794,-0.0031,0.0018,-0.0255
57975,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797510,2019-08-09 21:50:46:248,-0.5427,0.5143,9.7698,-0.4159,0.2807,9.7938,-0.002,0.0113,-0.0296
57976,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797610,2019-08-09 21:50:46:348,0.4826,0.3431,9.2521,-0.3985,0.2856,9.7944,0.0029,-0.0345,-0.0069
57977,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797710,2019-08-09 21:50:46:448,0.6658,0.5251,10.2678,-0.431,0.2852,9.793,-0.0055,-0.0309,0.0013
57978,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797810,2019-08-09 21:50:46:548,-1.0766,0.1617,9.1419,-0.4125,0.2856,9.7938,0.0071,-0.0219,-0.0245
57979,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5797910,2019-08-09 21:50:46:648,-1.0563,0.5035,9.513,-0.4043,0.2905,9.794,0.0093,0.0235,-0.0447
57980,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5798010,2019-08-09 21:50:46:748,-0.6355,0.6466,9.8129,-0.4122,0.2981,9.7934,-0.0102,0.0,-0.0209
57981,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5798110,2019-08-09 21:50:46:848,-1.0754,0.476,9.8949,-0.4103,0.2995,9.7935,0.0089,0.0217,-0.0234
57982,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5798210,2019-08-09 21:50:46:948,-0.3219,0.5262,10.1511,-0.4294,0.3106,9.7923,0.0032,-0.0013,-0.0244
57983,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5798310,2019-08-09 21:50:47:048,-0.2572,0.3449,9.6896,-0.4299,0.3168,9.7921,0.006,-0.0099,0.004
57984,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5798410,2019-08-09 21:50:47:148,-0.1106,0.5089,9.7171,-0.4329,0.3256,9.7917,0.0069,-0.002,-0.008
57985,46.592308,-1.127629,87.85,34.24,3.216,137.9,13 / 19,5798510,2019-08-09 21:50:47:248,0.0151,0.4293,9.3891,-0.4222,0.3306,9.792,0.0014,-0.0111,-0.0159
57986,46.592308,-1.127629,87.85,34.24,3.216,137.9,15 / 20,5798610,2019-08-09 21:50:47:348,0.142,0.3988,9.4496,-0.4142,0.3354,9.7922,0.0021,-0.0339,-0.0133
57987,46.592308,-1.127629,87.85,34.24,3.216,137.9,15 / 20,5798710,2019-08-09 21:50:47:448,0.3078,0.2617,9.7177,-0.4001,0.3367,9.7927,0.0037,0.0278,-0.0105
