,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
25768,47.20312,-1.622372,67.35,18.46,3.216,149.1,16 / 21,2576810,2019-08-09 20:57:05:548,-0.5852,-0.9965,9.4227,-0.4772,-0.4925,9.7826,0.0045,-0.0219,0.0196
25769,47.20312,-1.622372,67.35,18.46,3.216,149.1,16 / 21,2576910,2019-08-09 20:57:05:648,-1.2502,-0.851,9.3389,-0.4693,-0.4953,9.7829,-0.0023,0.0257,0.0188
25770,47.20312,-1.622372,67.35,18.46,3.216,149.1,16 / 21,2577010,2019-08-09 20:57:05:748,-0.9868,-0.7594,10.1631,-0.4731,-0.5141,9.7817,-0.0126,0.0121,0.0362
25771,47.20312,-1.622372,67.35,18.46,3.216,149.1,16 / 21,2577110,2019-08-09 20:57:05:848,-1.0461,-0.9163,10.3857,-0.4846,-0.5272,9.7805,-0.0084,0.0476,0.0351
25772,47.20312,-1.622372,67.35,18.46,3.216,149.1,16 / 21,2577211,2019-08-09 20:57:05:949,-0.8755,-1.0731,9.0869,-0.5058,-0.5292,9.7793,0.0191,0.03,0.0116
25773,47.20312,-1.622372,67.35,18.46,3.216,149.1,16 / 21,2577311,2019-08-09 20:57:06:049,-0.611,-0.6571,9.3065,-0.5323,-0.5238,9.7782,0.0092,-0.0153,0.0201
25774,47.20312,-1.622372,67.35,18.46,3.216,149.1,16 / 21,2577411,2019-08-09 20:57:06:149,-0.3536,-0.5655,10.0811,-0.5302,-0.531,9.7779,-0.0194,0.0314,0.0251
25775,47.20312,-1.622372,67.35,18.46,3.216,149.1,16 / 21,2577511,2019-08-09 20:57:06:249,-0.5361,-0.6948,10.5054,-0.5512,-0.5393,9.7763,-0.0087,0.0122,0.0354
25776,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2577610,2019-08-09 20:57:06:348,-1.5273,-0.881,9.264,-0.5795,-0.5418,9.7745,0.0231,-0.0172,0.041
25777,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2577711,2019-08-09 20:57:06:449,-1.3717,-0.4895,9.2341,-0.6072,-0.5273,9.7736,0.0118,0.0177,0.0078
25778,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2577811,2019-08-09 20:57:06:549,-1.2466,-0.2267,10.2582,-0.6077,-0.5114,9.7744,-0.0041,-0.0188,0.0171
25779,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2577911,2019-08-09 20:57:06:649,-0.9318,-0.5691,10.5599,-0.626,-0.5121,9.7732,-0.0006,0.0563,0.0215
25780,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2578010,2019-08-09 20:57:06:748,-2.0864,-0.6936,9.1707,-0.6557,-0.4967,9.7721,0.0155,-0.0359,0.0278
25781,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2578111,2019-08-09 20:57:06:849,-0.684,-0.6014,9.4616,-0.6848,-0.4832,9.7708,0.0303,0.0341,0.0108
25782,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2578211,2019-08-09 20:57:06:949,-1.1628,-0.2297,9.7022,-0.6454,-0.4634,9.7744,0.0005,-0.0058,-0.0042
25783,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2578311,2019-08-09 20:57:07:049,-0.8624,-0.3267,10.105,-0.6512,-0.4647,9.774,-0.0201,-0.0033,0.0076
25784,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2578411,2019-08-09 20:57:07:149,-1.2532,-0.4255,10.084,-0.6561,-0.4774,9.773,-0.0058,0.0122,0.0388
25785,47.20312,-1.622372,67.35,18.46,3.216,149.1,17 / 22,2578510,2019-08-09 20:57:07:248,-1.6351,-0.3877,9.7183,-0.6753,-0.4757,9.7718,0.0053,-0.0048,0.004
25786,47.20312,-1.622372,67.35,18.46,3.216,149.1,18 / 23,2578610,2019-08-09 20:57:07:348,-1.2472,-0.4751,10.3719,-0.6978,-0.4794,9.77,-0.02,-0.0055,0.0304
25787,47.20312,-1.622372,67.35,18.46,3.216,149.1,18 / 23,2578710,2019-08-09 20:57:07:448,-0.5032,-0.532,10.3803,-0.7012,-0.4904,9.7692,-0.0148,0.042,0.0065
25788,47.20312,-1.622372,67.35,18.46,3.216,149.1,18 / 23,2578810,2019-08-09 20:57:07:548,-1.7081,-0.6302,10.2163,-0.7527,-0.5014,9.7649,0.0042,-0.0401,0.0265
