,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
10139,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1490307,2019-09-04 20:31:22:420,0.1791,-0.476,9.9059,-0.0054,-0.0179,9.8066,-0.0459,0.0035,-0.0118,-1.19,-27.31,-15.94,348.22,-87.78,-14.59
10140,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1490407,2019-09-04 20:31:22:520,0.3527,-0.8911,10.4794,0.0033,-0.0141,9.8065,-0.0243,-0.002,0.0205,-1.56,-27.81,-15.87,354.06,-87.5,-12.61
10141,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1490508,2019-09-04 20:31:22:621,0.0622,-1.8264,10.4091,0.0053,0.0109,9.8066,0.0407,-0.0067,0.011,-2.12,-27.94,-15.87,351.79,-87.5,-14.71
10142,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1490607,2019-09-04 20:31:22:720,-0.1575,-0.6666,10.3188,0.0022,0.0162,9.8066,0.0405,-0.0049,-0.0017,-2.44,-28.44,-15.0,350.63,-87.67,-16.26
10143,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1490707,2019-09-04 20:31:22:820,0.2727,-1.1407,9.4397,-0.0028,-0.0006,9.8066,-0.0191,-0.008,-0.0166,-3.19,-28.06,-15.06,354.01,-87.77,-16.87
10144,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1490808,2019-09-04 20:31:22:921,0.762,-1.1784,9.9069,-0.0103,-0.0148,9.8066,-0.0373,0.0126,-0.0239,-3.19,-29.19,-15.19,357.89,-87.65,-13.25
10145,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1490908,2019-09-04 20:31:23:021,-0.489,-1.3483,9.6149,-0.0212,-0.0057,9.8066,-0.0054,0.008,-0.0541,-3.12,-28.94,-15.37,3.02,-87.52,-8.54
10146,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491008,2019-09-04 20:31:23:121,-0.203,-1.6016,9.6285,-0.0118,0.001,9.8066,0.0155,0.0127,-0.02,-2.62,-28.44,-15.0,10.58,-87.46,-1.6
10147,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491107,2019-09-04 20:31:23:220,-0.62,-0.7585,9.8725,0.0019,-0.0011,9.8066,0.0096,0.0015,-0.0071,-2.75,-29.0,-14.5,12.03,-87.47,-1.14
10148,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491208,2019-09-04 20:31:23:321,-0.0019,-1.9432,9.6537,0.0058,-0.003,9.8066,-0.0003,-0.001,0.0106,-3.06,-29.56,-14.81,10.12,-87.47,-2.07
10149,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491309,2019-09-04 20:31:23:422,0.133,-0.8851,9.9757,-0.0024,-0.0041,9.8066,0.0013,0.0071,-0.0158,-2.5,-28.94,-14.25,5.16,-87.4,-3.46
10150,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491408,2019-09-04 20:31:23:521,0.1801,-1.4192,9.3009,0.0008,-0.0066,9.8066,-0.0073,0.0024,0.0132,-1.69,-29.0,-14.25,5.83,-87.32,-2.86
10151,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491507,2019-09-04 20:31:23:620,-0.0545,-2.0909,9.0397,0.0038,-0.0086,9.8066,-0.0072,0.0053,0.003,-1.31,-28.62,-14.12,359.46,-87.23,-4.57
10152,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491608,2019-09-04 20:31:23:721,0.5199,-1.5329,9.84,0.0017,-0.0039,9.8066,-0.0029,0.0067,-0.0103,-0.5,-28.87,-14.25,353.74,-87.13,-5.61
10153,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491707,2019-09-04 20:31:23:820,0.2244,-2.2336,9.857,0.0015,-0.0015,9.8066,0.005,0.0142,0.0017,-0.31,-28.62,-14.62,354.13,-87.1,-5.29
10154,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491808,2019-09-04 20:31:23:921,0.2976,-1.4808,10.1362,-0.002,0.0018,9.8066,0.0285,-0.0014,-0.0081,0.25,-28.87,-15.12,354.35,-87.11,-5.1
10155,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1491908,2019-09-04 20:31:24:021,0.0014,-2.0905,9.5047,-0.0012,0.0011,9.8066,0.0002,0.0006,-0.0127,-0.25,-27.81,-16.0,354.16,-87.17,-5.33
10156,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1492007,2019-09-04 20:31:24:120,0.0613,-1.3059,10.2034,0.0046,-0.0051,9.8066,-0.0138,-0.0029,0.0116,0.0,-27.56,-16.31,354.13,-87.14,-5.35
10157,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1492107,2019-09-04 20:31:24:220,-0.1585,-2.0021,10.0969,-0.0074,-0.0007,9.8066,0.0103,-0.002,-0.0097,0.06,-27.19,-17.56,353.32,-87.06,-6.16
10158,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1492207,2019-09-04 20:31:24:320,-0.45,-1.2898,10.0447,0.0016,0.0019,9.8066,0.0086,-0.0032,0.0076,-1.62,-27.31,-17.62,1.11,-87.09,-5.32
10159,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1492307,2019-09-04 20:31:24:420,-0.0285,-1.4499,9.3801,0.0041,-0.0051,9.8065,-0.0167,0.0037,0.0087,-3.0,-27.12,-17.81,2.88,-87.05,-6.8
10160,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1492408,2019-09-04 20:31:24:521,-0.3168,-1.9831,9.9948,-0.0022,-0.0099,9.8066,-0.0192,0.0058,0.0009,-4.37,-27.0,-17.56,5.96,-86.94,-7.04
10161,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1492507,2019-09-04 20:31:24:620,-0.718,-1.6482,9.5725,-0.0026,-0.0059,9.8066,-0.0145,-0.0039,-0.0044,-5.06,-27.31,-16.94,10.31,-86.84,-6.95
10162,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1492608,2019-09-04 20:31:24:721,-0.3668,-1.3765,9.3178,-0.0017,-0.0071,9.8066,-0.0109,-0.0059,-0.0071,-6.69,-26.81,-16.12,18.49,-86.73,-6.78
10163,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1492707,2019-09-04 20:31:24:820,-0.2214,-1.8908,9.9491,-0.0023,-0.0051,9.8066,-0.0088,0.0066,-0.0005,-5.62,-27.5,-14.81,17.03,-86.63,-6.45
10164,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1492807,2019-09-04 20:31:24:920,-0.214,-2.0195,9.4718,-0.001,-0.0029,9.8066,-0.0002,-0.0082,-0.0024,-5.81,-27.81,-13.44,20.8,-86.55,-6.4
10165,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1492907,2019-09-04 20:31:25:020,-0.664,-1.6491,10.006,0.0028,-0.0069,9.8066,-0.0086,-0.0002,0.0166,-3.5,-28.06,-13.06,7.3,-86.46,-6.65
10166,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1493008,2019-09-04 20:31:25:121,-0.2081,-1.171,10.1627,0.0001,-0.0032,9.8066,0.0013,-0.0013,-0.0097,-3.0,-28.44,-13.87,5.68,-86.39,-7.12
10167,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1493107,2019-09-04 20:31:25:220,-0.1296,-1.5605,10.212,0.0074,-0.0015,9.8066,0.0108,-0.0077,0.0293,-2.44,-28.69,-14.25,1.66,-86.38,-6.69
10168,52.405502,-1.245476,181.38,17.46,3,358.83,19 / 20,1493208,2019-09-04 20:31:25:321,0.6201,-1.3167,9.8344,0.0125,-0.0051,9.8065,0.0163,-0.0022,0.018,-2.19,-28.37,-14.75,357.3,-86.33,-9.97
10169,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1493307,2019-09-04 20:31:25:420,0.2114,-1.4758,9.5677,0.0074,-0.0063,9.8066,-0.0046,-0.0113,0.0184,-1.94,-28.31,-14.81,355.83,-86.33,-11.26
10170,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1493408,2019-09-04 20:31:25:521,-0.0463,-1.7161,9.4908,0.0046,-0.0034,9.8066,-0.0127,0.0039,0.0317,-2.31,-28.31,-15.06,355.11,-86.29,-11.89
10171,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1493507,2019-09-04 20:31:25:620,-0.1671,-2.3781,9.6887,0.0045,-0.0134,9.8066,-0.034,-0.0067,-0.0023,-2.81,-28.69,-14.81,355.92,-85.97,-14.83
10172,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1493608,2019-09-04 20:31:25:721,-0.1001,-1.6761,9.2642,0.0013,-0.0073,9.8066,-0.01,-0.0158,0.0064,-2.69,-29.37,-15.56,354.93,-85.76,-15.01
10173,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1493707,2019-09-04 20:31:25:820,0.1169,-1.1046,10.2334,0.0112,-0.0065,9.8066,0.0054,-0.0122,0.0121,-3.31,-29.0,-15.06,354.45,-85.64,-16.04
10174,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1493808,2019-09-04 20:31:25:921,0.073,-1.9405,9.7164,0.0094,0.0009,9.8066,0.0198,-0.0076,0.0066,-2.81,-29.0,-15.75,351.26,-85.59,-18.14
10175,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1493908,2019-09-04 20:31:26:021,0.3535,-1.1919,10.4894,0.0078,0.0027,9.8066,0.0331,-0.0125,0.0166,-3.12,-29.19,-15.25,350.41,-85.63,-19.5
10176,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1494007,2019-09-04 20:31:26:120,-0.0404,-1.0326,9.5283,0.0028,0.0026,9.8066,0.0125,-0.0089,0.0054,-3.06,-29.5,-15.12,349.24,-85.66,-20.51
10177,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1494107,2019-09-04 20:31:26:220,-0.1734,-1.042,9.6059,-0.0033,-0.0078,9.8066,-0.009,-0.013,0.002,-3.37,-29.0,-15.06,348.8,-85.62,-20.86
10178,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1494207,2019-09-04 20:31:26:320,0.6385,-1.6977,9.7439,0.0077,-0.0066,9.8066,-0.0237,-0.0053,-0.0055,-3.44,-29.62,-15.25,348.35,-85.48,-21.14
10179,52.405502,-1.245476,181.38,17.46,3,358.83,18 / 19,1494307,2019-09-04 20:31:26:420,0.09,-1.3345,10.2222,-0.0113,-0.0045,9.8066,0.0058,-0.0064,-0.0327,-3.06,-28.81,-15.56,349.33,-85.39,-19.74
10180,52.406696,-1.245662,181.7,9.49,4,353.57,18 / 19,1494407,2019-09-04 20:31:26:520,-0.3475,-1.3283,9.3654,-0.0081,-0.0022,9.8066,-0.0042,-0.0046,-0.0225,-3.5,-29.12,-15.5,351.66,-85.39,-18.36
10181,52.406696,-1.245662,181.7,9.49,4,353.57,18 / 19,1494508,2019-09-04 20:31:26:621,-0.6763,-0.5783,9.7449,-0.0086,-0.0058,9.8066,-0.0099,0.0029,-0.0339,-3.25,-28.94,-14.81,353.75,-85.33,-16.58
10182,52.406696,-1.245662,181.7,9.49,4,353.57,18 / 19,1494607,2019-09-04 20:31:26:720,0.0842,-1.0581,10.597,0.0109,-0.0028,9.8066,0.0133,-0.0001,0.0236,-2.31,-29.06,-15.62,349.62,-85.27,-15.94
10183,52.406696,-1.245662,181.7,9.49,4,353.57,18 / 19,1494708,2019-09-04 20:31:26:821,-0.1294,-1.219,9.6918,0.0116,0.0075,9.8065,0.0325,0.0038,0.0265,-3.19,-29.75,-14.81,351.6,-85.27,-18.33
10184,52.406696,-1.245662,181.7,9.49,4,353.57,18 / 19,1494807,2019-09-04 20:31:26:920,0.2601,-0.8959,9.3023,0.0173,0.0063,9.8065,0.0371,-0.0004,0.0357,-3.06,-29.0,-15.37,347.62,-85.34,-21.76
10185,52.406696,-1.245662,181.7,9.49,4,353.57,18 / 19,1494908,2019-09-04 20:31:27:021,0.1821,-0.6998,9.4003,0.0182,-0.0012,9.8066,-0.0129,-0.0015,0.0363,-4.06,-29.31,-14.75,348.67,-85.33,-24.51
10186,52.406696,-1.245662,181.7,9.49,4,353.57,18 / 19,1495008,2019-09-04 20:31:27:121,0.364,-0.1812,9.6527,0.0076,-0.0142,9.8065,-0.024,0.001,0.0101,-2.87,-29.19,-15.81,342.58,-85.14,-25.39
