,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
50869,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5087644,2019-08-18 16:38:30:181,-0.4794,-0.3005,9.8703,-0.4782,-0.3026,9.7903,-0.0004,0.0006,0.0004
50870,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5087743,2019-08-18 16:38:30:280,-0.4866,-0.2957,9.8715,-0.4799,-0.3042,9.7902,0.0005,0.0001,0.0001
50871,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5087843,2019-08-18 16:38:30:380,-0.4902,-0.3017,9.8715,-0.4807,-0.3037,9.7902,-0.0001,0.0004,0.0004
50872,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5087944,2019-08-18 16:38:30:481,-0.4818,-0.3124,9.8799,-0.4815,-0.303,9.7901,-0.0009,0.0004,0.0004
50873,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5088044,2019-08-18 16:38:30:581,-0.4734,-0.3041,9.8632,-0.483,-0.3043,9.79,0.0005,0.0001,-0.0003
50874,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088143,2019-08-18 16:38:30:680,-0.4913,-0.3148,9.868,-0.4827,-0.3036,9.7901,-0.0007,0.0007,0.0004
50875,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088244,2019-08-18 16:38:30:781,-0.4949,-0.316,9.8775,-0.483,-0.3041,9.79,-0.0001,0.0004,-0.0004
50876,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088343,2019-08-18 16:38:30:880,-0.4758,-0.3005,9.8703,-0.4835,-0.3037,9.79,0.0,0.0004,-0.0002
50877,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088444,2019-08-18 16:38:30:981,-0.4782,-0.3017,9.8739,-0.4832,-0.3031,9.79,-0.0001,-0.0002,-0.0002
50878,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088544,2019-08-18 16:38:31:081,-0.4806,-0.2957,9.8656,-0.4825,-0.3027,9.7901,0.0,0.0004,0.0002
50879,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088643,2019-08-18 16:38:31:180,-0.4806,-0.3065,9.8656,-0.4823,-0.3018,9.7901,0.0004,-0.0005,-0.0001
50880,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088743,2019-08-18 16:38:31:280,-0.4806,-0.3053,9.8727,-0.4822,-0.3012,9.7902,0.0003,0.0002,0.0002
50881,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088845,2019-08-18 16:38:31:382,-0.4913,-0.2897,9.8632,-0.4817,-0.3006,9.7902,-0.0004,0.0001,0.0003
50882,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5088943,2019-08-18 16:38:31:480,-0.4902,-0.316,9.8644,-0.4823,-0.2994,9.7902,0.0,-0.0001,-0.0002
50883,47.800396,-1.690502,108.7,0.0,56.1,190.4,Oct-21,5089044,2019-08-18 16:38:31:581,-0.4818,-0.31,9.8656,-0.4836,-0.3007,9.7901,0.0001,-0.0003,0.0001
50884,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089143,2019-08-18 16:38:31:680,-0.5021,-0.2933,9.8452,-0.4839,-0.3016,9.7901,-0.0001,0.0001,-0.0005
50885,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089243,2019-08-18 16:38:31:780,-0.4973,-0.3005,9.8691,-0.4843,-0.3007,9.7901,-0.0009,-0.0007,-0.0004
50886,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089343,2019-08-18 16:38:31:880,-0.489,-0.2957,9.8596,-0.4844,-0.3017,9.79,-0.0001,-0.0002,0.0
50887,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089443,2019-08-18 16:38:31:980,-0.4878,-0.3065,9.8644,-0.4854,-0.3021,9.79,0.0002,0.0005,0.0006
50888,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089544,2019-08-18 16:38:32:081,-0.489,-0.3005,9.8727,-0.4857,-0.302,9.79,0.0,-0.0002,0.0001
50889,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089644,2019-08-18 16:38:32:181,-0.4854,-0.3089,9.8739,-0.4861,-0.3016,9.79,-0.0004,0.0005,0.0
50890,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089743,2019-08-18 16:38:32:280,-0.4734,-0.3029,9.8955,-0.4857,-0.302,9.79,0.0005,0.0004,0.0002
50891,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089843,2019-08-18 16:38:32:380,-0.4926,-0.3005,9.856,-0.4847,-0.3025,9.79,0.0001,0.0004,0.0
50892,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5089944,2019-08-18 16:38:32:481,-0.4902,-0.3005,9.8608,-0.485,-0.3021,9.79,0.0,0.0002,0.0003
50893,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090044,2019-08-18 16:38:32:581,-0.4949,-0.3089,9.8715,-0.4857,-0.3022,9.79,-0.0003,0.0006,-0.0001
50894,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090144,2019-08-18 16:38:32:681,-0.4878,-0.3196,9.8608,-0.4857,-0.3027,9.7899,0.0001,-0.0003,0.0007
50895,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090244,2019-08-18 16:38:32:781,-0.4878,-0.3041,9.8727,-0.4857,-0.3024,9.7899,0.0005,-0.0002,0.0001
50896,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090343,2019-08-18 16:38:32:880,-0.4854,-0.3124,9.8751,-0.4853,-0.3016,9.79,0.0,-0.0002,0.0001
50897,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090443,2019-08-18 16:38:32:980,-0.477,-0.316,9.8703,-0.4853,-0.3032,9.7899,0.0,-0.0001,-0.0001
50898,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090543,2019-08-18 16:38:33:080,-0.4818,-0.3029,9.8656,-0.4847,-0.3039,9.7899,-0.0004,0.0004,0.0002
50899,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090643,2019-08-18 16:38:33:180,-0.4913,-0.3053,9.8811,-0.4846,-0.3034,9.79,0.0004,-0.0005,0.0004
50900,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090743,2019-08-18 16:38:33:280,-0.489,-0.3005,9.862,-0.4841,-0.3029,9.79,-0.0004,0.0003,0.0
50901,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090843,2019-08-18 16:38:33:380,-0.4926,-0.3017,9.8644,-0.4857,-0.3039,9.7899,-0.0001,0.0008,-0.0004
50902,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5090944,2019-08-18 16:38:33:481,-0.4758,-0.3124,9.8727,-0.4863,-0.3031,9.7899,-0.0004,0.0005,-0.0003
50903,47.800396,-1.690502,108.7,0.0,56.1,190.4,Nov-22,5091043,2019-08-18 16:38:33:580,-0.4937,-0.2957,9.8572,-0.486,-0.3034,9.7899,-0.0006,0.0005,-0.0003
50904,47.800396,-1.690502,108.7,0.0,56.1,190.4,Dec-22,5091144,2019-08-18 16:38:33:681,-0.4842,-0.3124,9.856,-0.4867,-0.303,9.7899,-0.0002,0.0006,0.0007
50905,47.800396,-1.690502,108.7,0.0,56.1,190.4,Dec-22,5091243,2019-08-18 16:38:33:780,-0.4926,-0.3053,9.8608,-0.486,-0.303,9.7899,0.0003,0.0004,0.0005
50906,47.800396,-1.690502,108.7,0.0,56.1,190.4,Dec-22,5091343,2019-08-18 16:38:33:880,-0.4794,-0.2933,9.8476,-0.4856,-0.3025,9.7899,-0.0002,0.0006,-0.0001
