,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
27570,51.90727,-2.15175,65,22.17,13.0,187.7,,16 / 24,2757045,2019-08-16 12:15:21:414,-0.4143,0.5727,10.1791,0.0011,0.005,9.8066,0.0128,0.0213,0.0042,-29.76,2.47,2.83,183.9,3.23,0.61
27571,51.90727,-2.15175,65,22.17,13.0,187.7,,16 / 24,2757145,2019-08-16 12:15:21:514,-0.3073,0.3289,9.9679,-0.0374,0.0119,9.8066,-0.0415,0.0341,0.0085,-29.76,2.47,2.83,183.91,3.01,0.69
27572,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2757246,2019-08-16 12:15:21:615,0.0162,0.1707,10.0638,-0.0102,-0.0012,9.8066,0.0266,0.0597,-0.0149,-29.79,2.99,1.97,183.91,3.01,0.69
27573,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2757345,2019-08-16 12:15:21:714,-0.2349,0.203,10.4622,-0.0043,0.0013,9.8066,-0.0042,-0.0458,0.0213,-29.79,2.99,1.97,183.91,3.01,0.69
27574,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2757446,2019-08-16 12:15:21:815,-0.0266,-0.0668,9.0583,0.0135,0.0035,9.8066,-0.0074,0.0,0.0064,-29.6,4.14,2.63,187.72,3.09,0.71
27575,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2757546,2019-08-16 12:15:21:915,0.0131,0.0245,9.2516,-0.0362,0.0074,9.8066,0.0181,0.0448,0.0085,-29.39,5.4,2.61,189.92,2.98,0.74
27576,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2757645,2019-08-16 12:15:22:014,-0.2463,0.3686,9.6253,-0.0257,0.007,9.8066,-0.0234,-0.0341,-0.0022,-29.39,5.4,2.61,189.92,2.98,0.74
27577,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2757745,2019-08-16 12:15:22:114,-0.3283,0.1157,8.8508,0.045,-0.019,9.8065,-0.0234,-0.0341,-0.0022,-29.07,6.62,3.33,193.73,2.84,0.8
27578,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2757845,2019-08-16 12:15:22:214,0.0194,-0.0252,9.8177,0.0278,-0.0227,9.8066,-0.0586,-0.0692,0.0042,-28.5,8.96,2.71,197.41,3.06,0.63
27579,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2757945,2019-08-16 12:15:22:314,-0.1228,-0.1711,10.3661,0.0133,-0.0526,9.8065,0.016,0.0032,-0.0022,-28.42,9.59,0.55,199.72,3.05,0.32
27580,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2758045,2019-08-16 12:15:22:414,-0.1098,0.0509,10.1696,-0.018,-0.0295,9.8066,0.0224,0.0501,0.0,-28.42,9.59,0.55,199.72,3.05,0.32
27581,51.907047,-2.151703,65,23.81,12.0,182.6,,16 / 24,2758145,2019-08-16 12:15:22:514,-0.124,-0.2033,9.8602,0.0042,-0.0013,9.8067,-0.0256,-0.0298,0.0074,-29.17,6.44,-2.82,191.63,2.89,0.19
27582,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2758245,2019-08-16 12:15:22:614,-0.1678,-0.191,10.5828,0.0022,-0.0053,9.8066,0.0362,0.0384,-0.0075,-29.55,0.68,-5.13,191.63,2.89,0.19
27583,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2758345,2019-08-16 12:15:22:714,0.2903,-0.4825,9.4635,-0.001,-0.0149,9.8066,-0.0085,0.0416,0.0138,-27.15,-12.73,0.88,154.22,2.87,0.1
27584,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2758445,2019-08-16 12:15:22:814,0.1465,-0.3587,9.6222,0.026,-0.0209,9.8066,-0.0085,0.0416,0.0138,-27.15,-12.73,0.88,154.22,2.87,0.1
27585,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2758545,2019-08-16 12:15:22:914,-0.0849,-0.3155,9.902,0.0,-0.0106,9.8066,-0.0138,-0.0319,0.0,-27.1,-11.74,5.29,155.8,3.06,0.06
27586,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2758645,2019-08-16 12:15:23:014,-0.0113,-0.1345,10.2818,-0.0306,-0.0113,9.8066,0.0075,0.0192,0.0032,-28.06,-9.54,4.63,155.8,3.06,0.06
27587,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2758745,2019-08-16 12:15:23:114,-0.0144,-0.3303,9.7825,-0.0166,0.0136,9.8066,0.0298,0.0128,0.0117,-28.95,-7.36,2.74,166.34,2.92,-0.07
27588,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2758846,2019-08-16 12:15:23:215,0.2482,-0.0446,9.6947,0.0124,0.0322,9.8066,0.0171,-0.0586,0.0085,-29.63,-4.51,1.34,170.51,2.95,0.13
27589,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2758945,2019-08-16 12:15:23:314,0.3927,-0.2297,9.3362,0.0458,0.0098,9.8065,0.0,-0.0383,0.0,-29.81,-2.61,2.16,174.27,3.2,0.23
27590,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2759045,2019-08-16 12:15:23:414,-0.2498,0.0878,10.0416,0.0024,-0.002,9.8066,-0.0287,0.0224,-0.0043,-29.81,-2.61,2.16,174.27,3.2,0.23
27591,51.906837,-2.151696,65,24.01,12.0,182.2,,16 / 24,2759146,2019-08-16 12:15:23:515,0.2064,-0.3957,10.0093,-0.001,-0.0329,9.8066,-0.0287,0.0224,-0.0043,-29.91,-0.37,2.23,180.0,3.21,0.04
27592,51.906624,-2.151718,65,23.84,12.0,181.9,,16 / 24,2759245,2019-08-16 12:15:23:614,0.4143,-0.6913,10.5511,-0.0047,-0.0107,9.8066,-0.0287,-0.016,-0.0096,-29.92,0.39,2.12,180.0,3.19,-0.03
27593,51.906624,-2.151718,65,23.84,12.0,181.9,,16 / 24,2759345,2019-08-16 12:15:23:714,-0.125,-0.1315,9.7055,-0.036,-0.021,9.8066,0.0075,0.0266,-0.0107,-29.75,0.38,3.81,180.0,3.19,-0.03
27594,51.906624,-2.151718,65,23.84,12.0,181.9,,16 / 24,2759446,2019-08-16 12:15:23:815,0.1035,-0.1202,8.9985,-0.0659,-0.0077,9.8064,-0.0032,0.0235,0.0234,-29.75,0.38,3.81,180.0,3.19,-0.03
