,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
13393,47.19546,-1.854771,49.44,18.97,9.648001,134.3,14 / 20,1339314,2019-08-18 21:13:28:426,2.2085,-0.4445,10.3048,2.0056,-0.4758,9.5876,-0.0422,-0.0216,0.0721
13394,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1339418,2019-08-18 21:13:28:530,2.3109,-0.8234,9.6739,2.061,-0.528,9.5731,-0.0058,-0.0399,0.0377
13395,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1339515,2019-08-18 21:13:28:627,2.3839,-0.8,9.7266,2.0804,-0.5348,9.5685,0.011,-0.0209,0.0403
13396,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1339614,2019-08-18 21:13:28:726,2.3701,-0.7665,9.6434,2.0824,-0.5288,9.5684,0.0419,0.0164,0.0375
13397,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1339714,2019-08-18 21:13:28:826,2.4833,-0.6324,10.203,2.0683,-0.4907,9.5735,0.0564,0.0071,0.033
13398,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1339814,2019-08-18 21:13:28:926,2.3893,-0.7874,10.0276,2.0789,-0.4567,9.5729,0.0579,-0.039,0.0249
13399,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1339914,2019-08-18 21:13:29:026,2.3372,-0.5253,9.5769,2.1283,-0.3778,9.5655,0.0613,-0.0073,0.0255
13400,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1340014,2019-08-18 21:13:29:126,2.3683,-0.0877,9.2884,2.1355,-0.3481,9.565,0.0259,0.0118,0.0372
13401,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1340114,2019-08-18 21:13:29:226,2.196,-0.1967,9.6763,2.1191,-0.3374,9.569,0.0033,0.0028,0.044
13402,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1340214,2019-08-18 21:13:29:326,2.2313,-0.3738,10.0618,2.1186,-0.3408,9.569,-0.0052,-0.0132,0.0424
13403,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1340314,2019-08-18 21:13:29:426,2.5126,-0.6659,10.4891,2.1486,-0.3599,9.5616,-0.0023,-0.0444,0.0349
13404,47.19451,-1.853196,47.74,16.65,10.72,122.2,14 / 20,1340414,2019-08-18 21:13:29:526,2.6599,-0.73,11.3492,2.1767,-0.3691,9.5549,0.0155,-0.0684,0.0255
