,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
31704,51.8302,-2.207476,87,24.44,11.0,215.9,,15 / 25,3170445,2019-08-16 12:22:14:814,0.1491,0.3357,8.7797,0.06,0.0726,9.8062,0.0128,0.0053,-0.0054,-18.45,23.27,-4.3,231.48,3.0,1.51
31705,51.8302,-2.207476,87,24.44,11.0,215.9,,15 / 25,3170545,2019-08-16 12:22:14:914,0.2921,0.1827,9.1157,-0.0017,0.0173,9.8066,0.0298,0.0554,0.0,-17.77,23.56,-5.41,232.49,3.55,1.5
31706,51.8302,-2.207476,87,24.44,11.0,215.9,,15 / 25,3170646,2019-08-16 12:22:15:015,-0.2932,0.3013,10.2252,-0.025,-0.0052,9.8066,0.0298,0.0554,0.0,-17.16,23.98,-5.51,233.9,3.44,1.6
31707,51.8302,-2.207476,87,24.44,11.0,215.9,,15 / 25,3170745,2019-08-16 12:22:15:114,-0.1631,0.1987,10.0712,-0.0201,-0.0137,9.8066,-0.0298,0.0277,0.0032,-17.94,23.79,-3.47,233.9,3.44,1.6
31708,51.8302,-2.207476,87,24.44,11.0,215.9,,15 / 25,3170845,2019-08-16 12:22:15:214,-0.514,0.1998,11.6791,-0.0421,0.0012,9.8066,0.0767,-0.0501,-0.0245,-17.1,24.43,-3.31,234.27,3.3,1.8
31709,51.8302,-2.207476,87,24.44,11.0,215.9,,15 / 25,3170945,2019-08-16 12:22:15:314,0.0445,0.0446,9.1155,-0.0156,-0.017,9.8066,0.0171,0.0288,-0.0075,-17.1,24.43,-3.31,234.27,3.3,1.8
31710,51.8302,-2.207476,87,24.44,11.0,215.9,,15 / 25,3171046,2019-08-16 12:22:15:415,-0.4246,0.0776,9.9655,-0.0188,-0.032,9.8066,0.0202,-0.0543,-0.0064,-17.74,23.97,-3.27,232.74,3.08,1.78
31711,51.8302,-2.207476,87,24.44,11.0,215.9,,15 / 25,3171146,2019-08-16 12:22:15:515,0.2386,0.0149,9.6524,0.0384,0.0409,9.8065,-0.0021,-0.0586,0.0095,-17.51,24.12,-3.39,232.75,3.18,1.64
31712,51.830025,-2.207685,87,24.82,11.0,216.5,,15 / 25,3171245,2019-08-16 12:22:15:614,-0.0728,0.1308,9.2043,0.0601,0.0802,9.8061,-0.0096,-0.0458,-0.0256,-17.51,24.12,-3.39,232.75,3.18,1.64
31713,51.830025,-2.207685,87,24.82,11.0,216.5,,15 / 25,3171346,2019-08-16 12:22:15:715,-0.0156,-0.2196,9.4077,0.0046,-0.0085,9.8066,-0.0096,-0.0458,-0.0256,-16.5,24.85,-3.22,236.94,3.76,1.64
