n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
1	29088	1523201785	776	1523201786	41.23910206	-8.54164991	187	0	0	3	7
2	29088	1523201786	771	1523201787	41.23910224	-8.54164953	187	0	0	3	7
3	29088	1523201787	777	1523201788	41.2391022	-8.54165017	187	0	0	3	7
4	29088	1523201788	779	1523201789	41.23910225	-8.54165007	187	0	0	3	7
5	29088	1523201789	773	1523201790	41.23910234	-8.54164995	187	0	0	3	7
6	29088	1523201790	777	1523201791	41.23910238	-8.54164984	187	0	0	3	7
7	29088	1523201791	783	1523201792	41.23910242	-8.54164976	187	0	0	3	7
8	29088	1523201792	778	1523201793	41.23910246	-8.54164966	187	0	0	3	7
9	29088	1523201793	783	1523201794	41.23910251	-8.54164957	187	0	0	3	7
10	29088	1523201794	778	1523201795	41.23910251	-8.54164958	187	0	0	3	7
11	29088	1523201795	783	1523201796	41.23910254	-8.54164958	187	0	0	3	7
12	29088	1523201796	782	1523201797	41.23910253	-8.54164957	187	0	0	3	7
13	29088	1523201797	783	1523201798	41.23910254	-8.54164959	187	0	0	3	7
14	29088	1523201798	782	1523201799	41.23910255	-8.54164954	187	0	0	3	7
15	29088	1523201799	782	1523201800	41.23910257	-8.54164957	187	0	0	3	7
16	29088	1523201800	779	1523201801	41.23910257	-8.54164961	187	0	0	3	8
17	29088	1523201801	780	1523201802	41.23910263	-8.54164953	187	0	0	3	7
18	29088	1523201802	779	1523201803	41.23910264	-8.54164944	187	0	0	3	6
19	29088	1523201803	780	1523201804	41.23910269	-8.54164954	187	0	0	3	8
20	29088	1523201804	779	1523201805	41.23910268	-8.54164946	187	0	0	3	8
21	29088	1523201805	778	1523201806	41.23910268	-8.54164951	187	0	0	3	7
22	29088	1523201806	779	1523201807	41.23910275	-8.54164942	187	0	0	3	7
23	29088	1523201807	780	1523201808	41.23910276	-8.54164925	187	0	0	3	6
24	29088	1523201808	774	1523201809	41.23910279	-8.54164922	187	0	0	3	6
25	29088	1523201809	771	1523201810	41.23910276	-8.54164926	187	0	0	3	7
26	29088	1523201810	775	1523201811	41.23910275	-8.54164933	187	0	0	3	6
27	29088	1523201811	779	1523201812	41.23910277	-8.54164946	187	0	0	3	6
28	29088	1523201812	780	1523201813	41.2391028	-8.54164958	187	0	0	3	7
29	29088	1523201813	779	1523201814	41.23910284	-8.54164954	187	0	0	3	7
30	29088	1523201814	780	1523201815	41.23910278	-8.54164972	187	0	0	3	6
31	29088	1523201815	779	1523201816	41.23910276	-8.54164985	187	0	0	3	7
32	29088	1523201816	779	1523201817	41.23910279	-8.54164999	187	0	0	3	6
33	29088	1523201817	771	1523201818	41.23910274	-8.5416502	187	0	0	3	7
34	29088	1523201818	772	1523201819	41.23910275	-8.54165006	187	0	0	3	7
35	29088	1523201819	773	1523201820	41.23910268	-8.54165019	187	0	0	3	8
36	29088	1523201820	780	1523201821	41.23910269	-8.54165022	187	0	0	3	8
37	29088	1523201821	779	1523201822	41.23910269	-8.54165028	187	0	0	3	8
38	29088	1523201822	781	1523201823	41.23910268	-8.54165037	187	0	0	3	8
39	29088	1523201823	781	1523201824	41.23910268	-8.54165044	187	0	0	3	8
40	29088	1523201824	781	1523201825	41.23910265	-8.54165052	187	0	0	3	9
41	29088	1523201825	781	1523201826	41.23910257	-8.5416506	187	0	0	3	9
42	29088	1523201826	774	1523201827	41.23910251	-8.54165065	187	0	0	3	9
43	29088	1523201827	779	1523201828	41.23910247	-8.54165072	187	0	0	3	8
44	29088	1523201828	776	1523201829	41.23910244	-8.54165073	187	0	0	3	9
45	29088	1523201829	780	1523201830	41.23910239	-8.54165074	187	0	0	3	8
46	29088	1523201830	780	1523201831	41.23910236	-8.54165073	187	0	0	3	8
47	29088	1523201831	780	1523201832	41.23910231	-8.54165077	187	0	0	3	8
48	29088	1523201832	779	1523201833	41.23910226	-8.54165084	187	0	0	3	8
49	29088	1523201833	778	1523201834	41.23910219	-8.54165084	187	0	0	3	8
50	29088	1523201834	782	1523201835	41.23910213	-8.54165094	187	0	0	3	8
51	29088	1523201835	776	1523201836	41.23910206	-8.54165094	187	0	0	3	8
52	29088	1523201836	781	1523201837	41.23910199	-8.54165099	187	0	0	3	8
53	29088	1523201837	780	1523201838	41.23910197	-8.54165097	187	0	0	3	8
54	29088	1523201838	781	1523201839	41.23910189	-8.54165101	187	0	0	3	8
55	29088	1523201839	780	1523201840	41.23910182	-8.54165109	187	0	0	3	8
56	29088	1523201840	778	1523201841	41.23910175	-8.54165114	187	0	0	3	8
57	29088	1523201841	780	1523201842	41.23910168	-8.54165121	187	0	0	3	8
58	29088	1523201842	781	1523201843	41.23910164	-8.54165124	187	0	0	3	8
59	29088	1523201843	780	1523201844	41.23910159	-8.54165125	187	0	0	3	8
60	29088	1523201844	778	1523201845	41.2391015	-8.54165139	187	0	0	3	8
61	29088	1523201845	772	1523201846	41.23910147	-8.54165142	187	0	0	3	8
62	29088	1523201846	778	1523201847	41.23910141	-8.54165141	187	0	0	3	8
63	29088	1523201847	779	1523201848	41.23910134	-8.54165144	187	0	0	3	7
64	29088	1523201848	779	1523201849	41.23910129	-8.54165144	187	0	0	3	7
65	29088	1523201849	772	1523201850	41.23910128	-8.54165148	187	0	0	3	7
66	29088	1523201850	777	1523201851	41.23910124	-8.54165147	187	0	0	3	8
67	29088	1523201851	779	1523201852	41.23910123	-8.54165149	187	0	0	3	7
68	29088	1523201852	779	1523201853	41.2391012	-8.5416516	187	0	0	3	7
69	29088	1523201853	780	1523201854	41.23910116	-8.54165182	187	0	0	3	7
70	29088	1523201854	779	1523201855	41.23910119	-8.54165181	187	0	0	3	7
71	29088	1523201855	778	1523201856	41.23910117	-8.54165186	187	0	0	3	7
72	29088	1523201856	778	1523201857	41.23910115	-8.54165193	187	0	0	3	7
73	29088	1523201857	780	1523201858	41.23910112	-8.54165186	187	0	0	3	7
74	29088	1523201858	779	1523201859	41.23910112	-8.54165179	187	0	0	3	7
75	29088	1523201859	778	1523201860	41.23910108	-8.54165188	187	0	0	3	7
76	29088	1523201860	779	1523201861	41.23910113	-8.54165172	187	0	0	3	7
77	29088	1523201861	778	1523201862	41.2391011	-8.54165174	187	0	0	3	7
78	29088	1523201862	779	1523201863	41.23910111	-8.54165166	187	0	0	3	8
79	29088	1523201863	779	1523201864	41.23910111	-8.54165166	187	0	0	3	7
80	29088	1523201864	779	1523201865	41.23910112	-8.54165165	187	0	0	3	8
81	29088	1523201865	773	1523201866	41.2391011	-8.54165161	187	0	0	3	8
82	29088	1523201866	779	1523201867	41.23910106	-8.54165172	187	0	0	3	6
